onset	duration	rms	lrdiff
266.68	0.04	0.18681968	0.00065900
266.72	0.04	0.01140723	0.00023252
266.76	0.04	0.13414023	0.00036819
266.80	0.04	0.05363544	0.00002806
266.84	0.04	0.16702467	0.00035931
266.88	0.04	0.34738267	0.00092693
266.92	0.04	0.36028675	0.00109706
266.96	0.04	0.33327141	0.00054640
267.00	0.04	0.10723519	0.00031780
267.04	0.04	0.06288026	-0.00006214
267.08	0.04	0.01341786	0.00013874
267.12	0.04	0.22865044	0.00035794
267.16	0.04	0.49350236	0.00067173
267.20	0.04	0.08568091	0.00012084
267.24	0.04	0.03478795	-0.00005601
267.28	0.04	0.29552050	0.00063357
267.32	0.04	0.33105464	0.00083195
267.36	0.04	0.33734576	0.00059903
267.40	0.04	0.17981305	0.00025765
267.44	0.04	0.14730546	-0.00000521
267.48	0.04	0.34078750	0.00084647
267.52	0.04	0.10188346	0.00048089
267.56	0.04	0.03266566	-0.00003877
267.60	0.04	0.06224645	-0.00003340
267.64	0.04	0.11606827	0.00019998
267.68	0.04	0.19938249	0.00014958
267.72	0.04	0.13935823	0.00008230
267.76	0.04	0.12647591	0.00002804
267.80	0.04	0.04455424	-0.00008964
267.84	0.04	0.00529453	0.00005005
267.88	0.04	0.05468224	-0.00003731
267.92	0.04	0.17289976	0.00015972
267.96	0.04	0.10936744	0.00012923
268.00	0.04	0.23201786	0.00027208
268.04	0.04	0.26099794	0.00034721
268.08	0.04	0.12194144	0.00017132
268.12	0.04	0.03522760	0.00003769
268.16	0.04	0.02350815	0.00007256
268.20	0.04	0.00605100	0.00026421
268.24	0.04	0.00598429	0.00035390
268.28	0.04	0.00507199	0.00033499
268.32	0.04	0.00440339	0.00007335
268.36	0.04	0.00400734	0.00021077
268.40	0.04	0.00521821	0.00030376
268.44	0.04	0.00430925	0.00026019
268.48	0.04	0.00460030	0.00018696
268.52	0.04	0.00389249	-0.00008462
268.56	0.04	0.00487002	0.00009935
268.60	0.04	0.00416210	0.00014940
268.64	0.04	0.00428388	0.00009767
268.68	0.04	0.00367760	0.00018390
268.72	0.04	0.00449314	0.00023106
268.76	0.04	0.00479154	0.00005984
268.80	0.04	0.00437577	0.00002872
268.84	0.04	0.00427873	0.00013056
268.88	0.04	0.00383063	0.00003229
268.92	0.04	0.00499066	0.00004943
268.96	0.04	0.00361718	0.00005821
269.00	0.04	0.00494253	0.00006173
269.04	0.04	0.00490192	0.00002554
269.08	0.04	0.00492284	0.00006765
269.12	0.04	0.00425900	0.00022635
269.16	0.04	0.00406364	0.00021092
269.20	0.04	0.00410913	0.00002951
269.24	0.04	0.00376517	0.00005844
269.28	0.04	0.06618886	0.00023430
269.32	0.04	0.28871185	0.00102642
269.36	0.04	0.28753292	0.00254163
269.40	0.04	0.10626109	-0.00010675
269.44	0.04	0.16054900	0.00082745
269.48	0.04	0.40204709	0.00046454
269.52	0.04	0.26939673	0.00136652
269.56	0.04	0.30364439	-0.00054666
269.60	0.04	0.28774755	0.00005570
269.64	0.04	0.09355398	-0.00017553
269.68	0.04	0.02096279	-0.00215020
269.72	0.04	0.01092206	-0.00155160
269.76	0.04	0.13864624	0.00051041
269.80	0.04	0.19115648	0.00068007
269.84	0.04	0.08540532	-0.00022136
269.88	0.04	0.10054644	0.00048447
269.92	0.04	0.48031138	0.00116368
269.96	0.04	0.41112778	0.00407864
270.00	0.04	0.17186203	0.00113001
270.04	0.04	0.02207778	-0.00263855
270.08	0.04	0.01749441	-0.00139677
270.12	0.04	0.05322533	-0.00025071
270.16	0.04	0.09939888	0.00022879
270.20	0.04	0.03695671	-0.00076177
270.24	0.04	0.01027579	-0.00126732
270.28	0.04	0.03632773	0.00009200
270.32	0.04	0.11307845	-0.00054750
270.36	0.04	0.29244027	0.00036008
270.40	0.04	0.18207037	-0.00114514
270.44	0.04	0.15269036	0.00011559
270.48	0.04	0.12387026	0.00261817
270.52	0.04	0.37715416	-0.00093535
270.56	0.04	0.42362486	-0.00018632
270.60	0.04	0.12601008	-0.00212293
270.64	0.04	0.28181477	-0.00280521
270.68	0.04	0.35736466	-0.00768360
270.72	0.04	0.06379252	-0.00473543
270.76	0.04	0.04107953	-0.00378051
270.80	0.04	0.02474180	0.00036432
270.84	0.04	0.01419798	-0.00192311
270.88	0.04	0.01130640	-0.00042132
270.92	0.04	0.12371331	0.00011287
270.96	0.04	0.18294459	-0.00004603
271.00	0.04	0.08884408	-0.00008910
271.04	0.04	0.14464609	0.00092594
271.08	0.04	0.48214605	0.00196434
271.12	0.04	0.47878912	-0.00244278
271.16	0.04	0.17972374	0.00255888
271.20	0.04	0.13423990	-0.00147140
271.24	0.04	0.34377506	0.00433754
271.28	0.04	0.40353624	0.00317119
271.32	0.04	0.50599475	-0.00604493
271.36	0.04	0.39456415	0.00334252
271.40	0.04	0.15775724	-0.00142512
271.44	0.04	0.23962756	0.00552774
271.48	0.04	0.16175605	-0.00125564
271.52	0.04	0.08212545	-0.00259592
271.56	0.04	0.10450302	0.00169669
271.60	0.04	0.06530208	0.00088911
271.64	0.04	0.08997021	0.00069433
271.68	0.04	0.06862795	0.00022442
271.72	0.04	0.08211339	0.00207743
271.76	0.04	0.04626607	0.00058132
271.80	0.04	0.02440006	-0.00062067
271.84	0.04	0.01791960	-0.00038724
271.88	0.04	0.00900095	-0.00022076
271.92	0.04	0.00655813	-0.00057609
271.96	0.04	0.00531513	-0.00007521
272.00	0.04	0.00461060	-0.00045352
272.04	0.04	0.00313626	0.00002499
272.08	0.04	0.00304902	-0.00011998
272.12	0.04	0.00326540	-0.00003176
272.16	0.04	0.00369364	0.00004599
272.20	0.04	0.00301989	0.00011024
272.24	0.04	0.00279540	0.00003876
272.28	0.04	0.00209743	0.00000329
272.32	0.04	0.00836544	0.00014336
272.36	0.04	0.03733333	0.00067378
272.40	0.04	0.10089269	0.00228287
272.44	0.04	0.25718757	0.00528468
272.48	0.04	0.19669462	0.00202790
272.52	0.04	0.22950597	0.00397698
272.56	0.04	0.22192928	0.00479771
272.60	0.04	0.03508954	-0.00169454
272.64	0.04	0.04775285	-0.00390548
272.68	0.04	0.02295298	-0.00089329
272.72	0.04	0.09564137	0.00098378
272.76	0.04	0.26559788	0.00476001
272.80	0.04	0.16666378	-0.00174493
272.84	0.04	0.09804549	-0.00115323
272.88	0.04	0.08913681	-0.00076904
272.92	0.04	0.31404054	0.00520121
272.96	0.04	0.35704742	0.00677757
273.00	0.04	0.38929874	0.00820811
273.04	0.04	0.19331361	0.00028688
273.08	0.04	0.05828580	-0.00736670
273.12	0.04	0.04763226	-0.00373993
273.16	0.04	0.02585961	-0.00258988
273.20	0.04	0.02163902	-0.00105354
273.24	0.04	0.02102196	-0.00119866
273.28	0.04	0.06909299	0.00101049
273.32	0.04	0.13276038	0.00194599
273.36	0.04	0.06314223	0.00074998
273.40	0.04	0.08156706	0.00105015
273.44	0.04	0.08847734	0.00138128
273.48	0.04	0.08230047	0.00161994
273.52	0.04	0.21010873	0.00422648
273.56	0.04	0.15448342	0.00399723
273.60	0.04	0.11134071	-0.00002517
273.64	0.04	0.02874821	-0.00053255
273.68	0.04	0.02247210	-0.00157915
273.72	0.04	0.02058095	-0.00115127
273.76	0.04	0.08461472	0.00169502
273.80	0.04	0.22409477	0.00368815
273.84	0.04	0.20194738	0.00296289
273.88	0.04	0.20665867	0.00495632
273.92	0.04	0.15329585	-0.00034088
273.96	0.04	0.17488054	-0.00201099
274.00	0.04	0.18360631	0.00141553
274.04	0.04	0.14024050	0.00244438
274.08	0.04	0.02901990	-0.00323136
274.12	0.04	0.02139500	-0.00234446
274.16	0.04	0.01599537	-0.00076733
274.20	0.04	0.01178776	-0.00092734
274.24	0.04	0.02050209	0.00009130
274.28	0.04	0.09845646	0.00172137
274.32	0.04	0.20948673	0.00388402
274.36	0.04	0.09527044	0.00164284
274.40	0.04	0.23980890	0.00395231
274.44	0.04	0.42311174	0.00690528
274.48	0.04	0.31465811	-0.00131280
274.52	0.04	0.20378601	0.00534236
274.56	0.04	0.13999857	-0.00063823
274.60	0.04	0.06861305	-0.00608045
274.64	0.04	0.09009274	0.00016467
274.68	0.04	0.32603754	0.00803909
274.72	0.04	0.45986490	0.00746973
274.76	0.04	0.15616451	0.00521961
274.80	0.04	0.09722219	-0.00422420
274.84	0.04	0.09469854	0.00122812
274.88	0.04	0.10378062	0.00070540
274.92	0.04	0.09570042	0.00160664
274.96	0.04	0.05084405	0.00023713
275.00	0.04	0.09046777	0.00172229
275.04	0.04	0.08059644	0.00116619
275.08	0.04	0.07994722	0.00048008
275.12	0.04	0.08630743	0.00126575
275.16	0.04	0.07662327	0.00034296
275.20	0.04	0.08991168	0.00115040
275.24	0.04	0.14917269	0.00057699
275.28	0.04	0.07351918	0.00369621
275.32	0.04	0.02369185	0.00322955
275.36	0.04	0.03930996	0.00199104
275.40	0.04	0.14888895	0.00139056
275.44	0.04	0.26507874	0.00287354
275.48	0.04	0.21848463	0.00232784
275.52	0.04	0.19284710	-0.00006258
275.56	0.04	0.11366325	0.00225521
275.60	0.04	0.05359636	0.00091491
275.64	0.04	0.03876030	0.00107901
275.68	0.04	0.09124582	0.00169562
275.72	0.04	0.15039046	0.00462682
275.76	0.04	0.11339001	0.00049007
275.80	0.04	0.07033337	-0.00051403
275.84	0.04	0.05081241	0.00356425
275.88	0.04	0.03856117	0.00080097
275.92	0.04	0.02855088	0.00063601
275.96	0.04	0.04483539	0.00068566
276.00	0.04	0.03371893	0.00046554
276.04	0.04	0.02393061	0.00062704
276.08	0.04	0.01588094	0.00046480
276.12	0.04	0.00982728	0.00048005
276.16	0.04	0.00768817	0.00013494
276.20	0.04	0.10633238	0.00158833
276.24	0.04	0.25249800	0.00319031
276.28	0.04	0.32992558	0.00400186
276.32	0.04	0.31442988	0.00309188
276.36	0.04	0.03711204	0.00041517
276.40	0.04	0.15902950	0.00177796
276.44	0.04	0.17662078	0.00218543
276.48	0.04	0.13329368	0.00173156
276.52	0.04	0.05657755	0.00089128
276.56	0.04	0.01638732	0.00029307
276.60	0.04	0.09232635	0.00084028
276.64	0.04	0.06360012	0.00058367
276.68	0.04	0.03767611	0.00037056
276.72	0.04	0.04598760	0.00052383
276.76	0.04	0.00582926	0.00014179
276.80	0.04	0.00365203	0.00012638
276.84	0.04	0.01789114	0.00000163
276.88	0.04	0.16012355	0.00126347
276.92	0.04	0.18002567	0.00604965
276.96	0.04	0.10117294	-0.00073716
277.00	0.04	0.07761147	0.00119179
277.04	0.04	0.07846485	0.00118473
277.08	0.04	0.02956794	0.00119645
277.12	0.04	0.10437662	0.00134447
277.16	0.04	0.15965020	0.00008399
277.20	0.04	0.13028411	-0.00211546
277.24	0.04	0.14508741	0.00134812
277.28	0.04	0.22783809	0.00114704
277.32	0.04	0.22864553	0.00477848
277.36	0.04	0.29899832	0.00670444
277.40	0.04	0.25403066	-0.00243413
277.44	0.04	0.10936023	0.00515200
277.48	0.04	0.11392161	0.00302082
277.52	0.04	0.06400575	0.00243625
277.56	0.04	0.13231724	0.00366357
277.60	0.04	0.15216489	0.00197810
277.64	0.04	0.28778543	0.00275559
277.68	0.04	0.29582264	0.00880877
277.72	0.04	0.19475856	0.00370027
277.76	0.04	0.18732980	-0.00398592
277.80	0.04	0.08938715	-0.00049556
277.84	0.04	0.05316364	0.00294172
277.88	0.04	0.03119790	-0.00095314
277.92	0.04	0.07697315	0.00049308
277.96	0.04	0.14620580	0.00125718
278.00	0.04	0.06469582	-0.00005360
278.04	0.04	0.04275128	0.00283521
278.08	0.04	0.02735644	0.00151366
278.12	0.04	0.02320400	0.00068301
278.16	0.04	0.01292780	0.00028396
278.20	0.04	0.00615368	0.00021998
278.24	0.04	0.00511935	0.00001815
278.28	0.04	0.00513508	-0.00021796
278.32	0.04	0.00498685	0.00026744
278.36	0.04	0.00450090	0.00008120
278.40	0.04	0.03262776	0.00054977
278.44	0.04	0.37699271	0.00308523
278.48	0.04	0.36925126	0.00065090
278.52	0.04	0.26852503	0.00078235
278.56	0.04	0.03151861	0.00009870
278.60	0.04	0.07184991	-0.00003215
278.64	0.04	0.27571958	0.00077742
278.68	0.04	0.22055977	0.00031413
278.72	0.04	0.07102973	0.00006041
278.76	0.04	0.15361951	0.00026730
278.80	0.04	0.19043174	0.00058456
278.84	0.04	0.48222140	0.00071468
278.88	0.04	0.36854342	0.00061185
278.92	0.04	0.32367997	0.00058812
278.96	0.04	0.32274614	0.00055770
279.00	0.04	0.34451815	0.00088768
279.04	0.04	0.39079682	0.00094123
279.08	0.04	0.22447260	0.00033920
279.12	0.04	0.25974909	0.00091801
279.16	0.04	0.30202020	0.00098089
279.20	0.04	0.06355473	0.00050957
279.24	0.04	0.32172889	0.00068204
279.28	0.04	0.48551247	0.00100370
279.32	0.04	0.16562105	0.00045985
279.36	0.04	0.13029301	0.00074094
279.40	0.04	0.51667611	0.00098165
279.44	0.04	0.13330991	0.00011507
279.48	0.04	0.11763716	0.00006315
279.52	0.04	0.06353499	-0.00004478
279.56	0.04	0.11727799	0.00000533
279.60	0.04	0.28668972	0.00091973
279.64	0.04	0.08074042	0.00015692
279.68	0.04	0.13429400	0.00035193
279.72	0.04	0.32560970	0.00092512
279.76	0.04	0.32082916	0.00070304
279.80	0.04	0.28481138	0.00154745
279.84	0.04	0.21486676	0.00052550
279.88	0.04	0.17134592	0.00023933
279.92	0.04	0.22858720	0.00059292
279.96	0.04	0.31287962	0.00132469
280.00	0.04	0.24628973	0.00110127
280.04	0.04	0.05873479	-0.00011325
280.08	0.04	0.35112703	0.00143837
280.12	0.04	0.49236904	0.00078807
280.16	0.04	0.21425724	0.00095308
280.20	0.04	0.22507198	-0.00000821
280.24	0.04	0.15547319	0.00012643
280.28	0.04	0.10811903	0.00031622
280.32	0.04	0.08427781	0.00019677
280.36	0.04	0.03042287	0.00017175
280.40	0.04	0.35347711	0.00071124
280.44	0.04	0.19333044	0.00061402
280.48	0.04	0.09821403	0.00042012
280.52	0.04	0.08977187	0.00027527
280.56	0.04	0.02560129	0.00029406
280.60	0.04	0.05775640	-0.00031328
280.64	0.04	0.10736092	0.00015676
280.68	0.04	0.03544135	0.00009605
280.72	0.04	0.06446203	0.00006390
280.76	0.04	0.22798915	0.00072950
280.80	0.04	0.31409571	0.00101352
280.84	0.04	0.31500774	0.00071245
280.88	0.04	0.32733150	0.00059690
280.92	0.04	0.12540650	0.00090874
280.96	0.04	0.19013942	0.00067373
281.00	0.04	0.29928012	0.00105223
281.04	0.04	0.26200472	0.00085346
281.08	0.04	0.23926319	0.00087425
281.12	0.04	0.29731115	0.00083395
281.16	0.04	0.26827772	0.00080275
281.20	0.04	0.26926477	0.00101952
281.24	0.04	0.38179687	0.00196451
281.28	0.04	0.28150078	0.00117464
281.32	0.04	0.15113705	0.00050215
281.36	0.04	0.01282548	0.00040848
281.40	0.04	0.03064257	0.00008573
281.44	0.04	0.25701034	0.00116506
281.48	0.04	0.30973814	0.00119410
281.52	0.04	0.23486135	0.00053575
281.56	0.04	0.17676880	0.00280617
281.60	0.04	0.32629294	0.00223895
281.64	0.04	0.28677241	0.00179586
281.68	0.04	0.36626648	0.00108707
281.72	0.04	0.25107067	0.00077859
281.76	0.04	0.01357980	0.00012604
281.80	0.04	0.06634542	0.00029152
281.84	0.04	0.05913028	0.00031193
281.88	0.04	0.13917518	0.00030966
281.92	0.04	0.25101409	0.00052889
281.96	0.04	0.21702357	0.00191451
282.00	0.04	0.09103278	0.00034550
282.04	0.04	0.12466570	0.00083197
282.08	0.04	0.11104677	0.00060076
282.12	0.04	0.18210627	0.00035190
282.16	0.04	0.34804830	0.00167490
282.20	0.04	0.23721576	0.00106561
282.24	0.04	0.25559035	0.00145118
282.28	0.04	0.22727921	0.00098650
282.32	0.04	0.12957193	0.00045008
282.36	0.04	0.23832760	0.00111252
282.40	0.04	0.11180309	0.00086248
282.44	0.04	0.11015075	0.00045895
282.48	0.04	0.06448698	0.00116881
282.52	0.04	0.18060239	0.00052624
282.56	0.04	0.17076395	0.00106494
282.60	0.04	0.14047142	0.00112951
282.64	0.04	0.08024826	0.00035604
282.68	0.04	0.09364762	0.00027921
282.72	0.04	0.08148345	0.00012933
282.76	0.04	0.13786387	0.00060694
282.80	0.04	0.13857944	0.00052016
282.84	0.04	0.08605172	0.00011502
282.88	0.04	0.05115618	0.00029943
282.92	0.04	0.02471391	0.00022275
282.96	0.04	0.02207130	-0.00017273
283.00	0.04	0.01060648	-0.00010342
283.04	0.04	0.00942634	-0.00025984
283.08	0.04	0.01004612	-0.00011253
283.12	0.04	0.01906046	0.00044817
283.16	0.04	0.01565117	-0.00004891
283.20	0.04	0.01981183	-0.00006785
283.24	0.04	0.03461276	-0.00017582
283.28	0.04	0.02413080	-0.00039839
283.32	0.04	0.03968506	0.00012335
283.36	0.04	0.01500386	-0.00110924
283.40	0.04	0.03284769	-0.00031377
283.44	0.04	0.16265020	0.00100157
283.48	0.04	0.22973389	0.00071409
283.52	0.04	0.06311023	-0.00001430
283.56	0.04	0.04172355	0.00070719
283.60	0.04	0.35705970	0.00285871
283.64	0.04	0.09241658	0.00024123
283.68	0.04	0.14508034	0.00085690
283.72	0.04	0.42015590	0.00265099
283.76	0.04	0.09288059	0.00044351
283.80	0.04	0.13425220	0.00087802
283.84	0.04	0.29297202	0.00097160
283.88	0.04	0.27691859	0.00070811
283.92	0.04	0.11877540	0.00036638
283.96	0.04	0.07646694	0.00008520
284.00	0.04	0.05458438	0.00002499
284.04	0.04	0.03134951	0.00010010
284.08	0.04	0.03341725	0.00018144
284.12	0.04	0.18475124	0.00060050
284.16	0.04	0.24806240	0.00112680
284.20	0.04	0.02525365	-0.00019607
284.24	0.04	0.04641711	0.00014367
284.28	0.04	0.14925294	0.00057800
284.32	0.04	0.29086409	0.00120895
284.36	0.04	0.16631563	0.00054985
284.40	0.04	0.17590414	0.00091800
284.44	0.04	0.29081394	0.00146842
284.48	0.04	0.27001272	0.00124301
284.52	0.04	0.14170040	0.00019820
284.56	0.04	0.05381100	0.00033631
284.60	0.04	0.07903044	0.00031493
284.64	0.04	0.13750193	0.00040063
284.68	0.04	0.07999546	0.00039221
284.72	0.04	0.00997327	0.00002936
284.76	0.04	0.01233070	0.00016972
284.80	0.04	0.01598068	-0.00010878
284.84	0.04	0.02693567	-0.00013901
284.88	0.04	0.01005985	-0.00011782
284.92	0.04	0.01051457	0.00017530
284.96	0.04	0.00855988	-0.00016557
285.00	0.04	0.03612786	0.00016932
285.04	0.04	0.22951165	0.00020028
285.08	0.04	0.38395147	0.00542806
285.12	0.04	0.44476481	-0.00611301
285.16	0.04	0.42178559	0.01076058
285.20	0.04	0.27738352	0.02103248
285.24	0.04	0.24798824	0.00636128
285.28	0.04	0.22527383	0.00186934
285.32	0.04	0.09025192	0.00323897
285.36	0.04	0.07932805	-0.00028345
285.40	0.04	0.21266602	0.00207872
285.44	0.04	0.24016077	0.00383559
285.48	0.04	0.11690152	0.00267385
285.52	0.04	0.06945291	0.00082840
285.56	0.04	0.21812089	0.00206237
285.60	0.04	0.11347235	0.00014599
285.64	0.04	0.05654137	0.00265317
285.68	0.04	0.20216352	0.00170587
285.72	0.04	0.22119533	0.00348715
285.76	0.04	0.17806105	0.00440616
285.80	0.04	0.11291823	0.00188057
285.84	0.04	0.08166436	0.00068412
285.88	0.04	0.23493963	0.00627247
285.92	0.04	0.15628766	0.00308628
285.96	0.04	0.09531515	0.00248602
286.00	0.04	0.14654402	0.00200673
286.04	0.04	0.13869320	0.00048171
286.08	0.04	0.08324643	0.00311698
286.12	0.04	0.10003341	0.00433366
286.16	0.04	0.05872689	0.00293012
286.20	0.04	0.04992758	0.00131259
286.24	0.04	0.07099043	0.00252736
286.28	0.04	0.16222657	0.00389701
286.32	0.04	0.10878146	0.00231559
286.36	0.04	0.12517585	0.00136117
286.40	0.04	0.14933809	0.00139127
286.44	0.04	0.14117951	0.00273732
286.48	0.04	0.06159146	0.00133630
286.52	0.04	0.07018155	0.00173491
286.56	0.04	0.22766409	0.00354870
286.60	0.04	0.31187955	0.00521361
286.64	0.04	0.15179380	-0.00407981
286.68	0.04	0.22892263	0.00049567
286.72	0.04	0.18452307	-0.00214384
286.76	0.04	0.10204324	-0.01025749
286.80	0.04	0.06001431	-0.01357002
286.84	0.04	0.03642117	-0.00805568
286.88	0.04	0.02666806	-0.00452447
286.92	0.04	0.01604864	-0.00329520
286.96	0.04	0.01263561	-0.00171249
287.00	0.04	0.00971880	-0.00102968
287.04	0.04	0.00882885	-0.00047278
287.08	0.04	0.00940975	-0.00006019
287.12	0.04	0.08491979	0.00104019
287.16	0.04	0.05441149	-0.00267760
287.20	0.04	0.10026299	0.00057398
287.24	0.04	0.11307282	-0.00346438
287.28	0.04	0.05986360	-0.00447901
287.32	0.04	0.03285673	0.00017871
287.36	0.04	0.03223138	0.00068049
287.40	0.04	0.02742140	0.00039711
287.44	0.04	0.03207824	0.00044172
287.48	0.04	0.02590064	-0.00037098
287.52	0.04	0.01737850	-0.00035689
287.56	0.04	0.01212259	0.00019490
287.60	0.04	0.03278312	0.00053904
287.64	0.04	0.02614472	-0.00001053
287.68	0.04	0.01416999	-0.00085653
287.72	0.04	0.02124186	0.00017192
287.76	0.04	0.02962147	0.00030698
287.80	0.04	0.02118913	-0.00044035
287.84	0.04	0.01769005	0.00039198
287.88	0.04	0.02426003	0.00008103
287.92	0.04	0.05463881	0.00014129
287.96	0.04	0.01467272	-0.00004847
288.00	0.04	0.09652934	0.00105482
288.04	0.04	0.12880560	-0.00372027
288.08	0.04	0.07183202	-0.00015220
288.12	0.04	0.04431527	-0.00061267
288.16	0.04	0.03146847	0.00026562
288.20	0.04	0.02090508	0.00041373
288.24	0.04	0.03099729	0.00031218
288.28	0.04	0.02110086	0.00067082
288.32	0.04	0.01284143	0.00007823
288.36	0.04	0.01042341	-0.00038625
288.40	0.04	0.00896027	0.00002327
288.44	0.04	0.00918524	-0.00026782
288.48	0.04	0.00559881	-0.00006488
288.52	0.04	0.00529202	-0.00002562
288.56	0.04	0.03387171	0.00047224
288.60	0.04	0.03984728	0.00030490
288.64	0.04	0.02220166	-0.00002537
288.68	0.04	0.02304532	0.00016619
288.72	0.04	0.39811433	0.00290099
288.76	0.04	0.46294235	0.00059114
288.80	0.04	0.05200746	0.00009412
288.84	0.04	0.14989289	0.00016454
288.88	0.04	0.15267615	0.00020693
288.92	0.04	0.06136996	0.00000994
288.96	0.04	0.38544695	0.00078311
289.00	0.04	0.34302456	0.00098488
289.04	0.04	0.31737621	0.00069885
289.08	0.04	0.10978806	0.00013031
289.12	0.04	0.07970099	0.00015493
289.16	0.04	0.38520206	0.00100187
289.20	0.04	0.22398603	0.00021575
289.24	0.04	0.06455839	-0.00029018
289.28	0.04	0.04560015	-0.00023713
289.32	0.04	0.28726024	0.00075678
289.36	0.04	0.54576819	0.00075537
289.40	0.04	0.50689461	0.00107978
289.44	0.04	0.38852909	0.00072027
289.48	0.04	0.33443336	0.00046780
289.52	0.04	0.11124763	0.00016592
289.56	0.04	0.11064853	0.00015676
289.60	0.04	0.07356593	0.00005566
289.64	0.04	0.17710180	0.00033928
289.68	0.04	0.34574644	0.00037024
289.72	0.04	0.22693817	0.00058927
289.76	0.04	0.19693357	0.00055589
289.80	0.04	0.01985630	-0.00014099
289.84	0.04	0.08149423	0.00005563
289.88	0.04	0.09458127	-0.00000752
289.92	0.04	0.00724484	-0.00018497
289.96	0.04	0.21094326	0.00036771
290.00	0.04	0.26938436	0.00047346
290.04	0.04	0.16343311	0.00005145
290.08	0.04	0.19489733	0.00057168
290.12	0.04	0.42268859	0.00117482
290.16	0.04	0.38318596	0.00107454
290.20	0.04	0.39909734	0.00111689
290.24	0.04	0.40319083	0.00104775
290.28	0.04	0.38147797	0.00104123
290.32	0.04	0.33638670	0.00084220
290.36	0.04	0.05317622	-0.00019353
290.40	0.04	0.22911143	0.00042742
290.44	0.04	0.31230411	0.00059572
290.48	0.04	0.24861077	0.00044721
290.52	0.04	0.21662535	0.00037315
290.56	0.04	0.32441504	0.00037431
290.60	0.04	0.28545006	0.00065863
290.64	0.04	0.28865176	0.00083637
290.68	0.04	0.11948229	0.00021716
290.72	0.04	0.14946075	0.00020731
290.76	0.04	0.51649799	0.00087544
290.80	0.04	0.39399452	0.00066423
290.84	0.04	0.14091274	0.00013567
290.88	0.04	0.06460670	0.00003897
290.92	0.04	0.15721613	0.00000843
290.96	0.04	0.30762001	0.00051519
291.00	0.04	0.12284872	0.00052930
291.04	0.04	0.12419675	0.00056469
291.08	0.04	0.27022634	0.00072403
291.12	0.04	0.23832084	0.00080242
291.16	0.04	0.11025014	0.00026660
291.20	0.04	0.20890529	0.00069911
291.24	0.04	0.08138611	0.00038024
291.28	0.04	0.13994245	0.00015442
291.32	0.04	0.29860356	0.00095347
291.36	0.04	0.16518526	0.00045980
291.40	0.04	0.03663992	-0.00002487
291.44	0.04	0.04148419	-0.00003766
291.48	0.04	0.12887399	0.00043096
291.52	0.04	0.27072086	0.00065830
291.56	0.04	0.07903296	0.00028833
291.60	0.04	0.23192792	0.00074280
291.64	0.04	0.18998353	0.00052146
291.68	0.04	0.16754846	0.00059338
291.72	0.04	0.25593472	0.00121721
291.76	0.04	0.20037789	0.00002501
291.80	0.04	0.08514003	-0.00018306
291.84	0.04	0.31002982	0.00040960
291.88	0.04	0.32025200	0.00063015
291.92	0.04	0.15339588	0.00059276
291.96	0.04	0.04603520	-0.00001809
292.00	0.04	0.07913716	0.00019067
292.04	0.04	0.14361212	0.00036693
292.08	0.04	0.22986527	0.00057058
292.12	0.04	0.24540839	0.00050044
292.16	0.04	0.17210632	0.00045534
292.20	0.04	0.09093482	0.00021766
292.24	0.04	0.05897956	0.00009730
292.28	0.04	0.13840833	0.00096397
292.32	0.04	0.50412624	0.00099481
292.36	0.04	0.40432265	0.00021199
292.40	0.04	0.29485344	0.00077741
292.44	0.04	0.10692547	0.00086554
292.48	0.04	0.07210596	-0.00021337
292.52	0.04	0.23900301	0.00065451
292.56	0.04	0.17817486	0.00022527
292.60	0.04	0.01774945	-0.00002884
292.64	0.04	0.05178854	-0.00000768
292.68	0.04	0.06546326	-0.00001695
292.72	0.04	0.03484037	-0.00024750
292.76	0.04	0.04280868	-0.00030582
292.80	0.04	0.03052559	-0.00041131
292.84	0.04	0.25992617	0.00147064
292.88	0.04	0.19777180	-0.00163776
292.92	0.04	0.13080802	-0.00006815
292.96	0.04	0.08687580	0.00171556
293.00	0.04	0.09821932	-0.00219977
293.04	0.04	0.17513605	-0.00051512
293.08	0.04	0.10619582	-0.00663830
293.12	0.04	0.10047209	-0.00350598
293.16	0.04	0.13263980	-0.00154026
293.20	0.04	0.23263789	-0.00180676
293.24	0.04	0.10616239	-0.00103720
293.28	0.04	0.06319283	-0.00299645
293.32	0.04	0.04663806	-0.00151819
293.36	0.04	0.02823596	-0.00107369
293.40	0.04	0.02080413	0.00014987
293.44	0.04	0.01090524	0.00017791
293.48	0.04	0.00747472	-0.00094227
293.52	0.04	0.00696301	-0.00013249
293.56	0.04	0.00772144	0.00006853
293.60	0.04	0.04656748	-0.00010986
293.64	0.04	0.09002255	-0.00298933
293.68	0.04	0.09914498	-0.00051455
293.72	0.04	0.05459043	-0.00241499
293.76	0.04	0.04048240	-0.00333735
293.80	0.04	0.02987688	-0.00194852
293.84	0.04	0.01752912	-0.00131540
293.88	0.04	0.01329690	-0.00092546
293.92	0.04	0.01018946	-0.00039040
293.96	0.04	0.00822640	-0.00028815
294.00	0.04	0.00625861	-0.00013112
294.04	0.04	0.00594273	-0.00005867
294.08	0.04	0.00522780	-0.00018399
294.12	0.04	0.03296239	-0.00000701
294.16	0.04	0.10609476	-0.00048607
294.20	0.04	0.13557987	-0.00057260
294.24	0.04	0.16293053	-0.00238573
