onset	duration	rms	lrdiff
11.88	0.04	0.05221802	0.00029092
11.92	0.04	0.02129348	0.00017663
11.96	0.04	0.01389233	0.00007711
12.00	0.04	0.04646533	0.00030361
12.04	0.04	0.08903755	0.00040465
12.08	0.04	0.27356991	0.00117053
12.12	0.04	0.41027773	0.00157347
12.16	0.04	0.04689092	0.00042397
12.20	0.04	0.06080683	0.00007416
12.24	0.04	0.12464699	0.00103764
12.28	0.04	0.07318076	0.00050307
12.32	0.04	0.04385531	0.00010441
12.36	0.04	0.06009284	0.00027686
12.40	0.04	0.01346791	0.00012058
12.44	0.04	0.06558164	0.00016972
12.48	0.04	0.09794953	0.00064453
12.52	0.04	0.03170135	0.00008710
12.56	0.04	0.02602541	0.00021109
12.60	0.04	0.07461982	0.00038199
12.64	0.04	0.04986594	0.00017981
12.68	0.04	0.02371779	0.00011640
12.72	0.04	0.01154616	0.00025864
12.76	0.04	0.02300654	0.00012386
12.80	0.04	0.09223512	0.00053214
12.84	0.04	0.23243185	0.00120417
12.88	0.04	0.07370089	0.00025951
12.92	0.04	0.08170493	0.00066761
12.96	0.04	0.19242011	0.00119040
13.00	0.04	0.14308374	0.00116316
13.04	0.04	0.10851768	0.00081975
13.08	0.04	0.05261350	0.00042126
13.12	0.04	0.04909066	0.00012061
13.16	0.04	0.07298378	0.00025507
13.20	0.04	0.02484401	0.00009708
13.24	0.04	0.02040155	0.00013793
13.28	0.04	0.07675957	0.00025218
13.32	0.04	0.11251225	0.00046034
13.36	0.04	0.06999612	0.00032088
13.40	0.04	0.05660220	0.00023412
13.44	0.04	0.04299233	0.00016776
13.48	0.04	0.01359591	0.00005897
13.52	0.04	0.00606704	0.00006133
13.56	0.04	0.00824775	-0.00022952
13.60	0.04	0.04147137	0.00003220
13.64	0.04	0.08037281	0.00034722
13.68	0.04	0.12177368	0.00056653
13.72	0.04	0.15134099	0.00067855
13.76	0.04	0.17768856	0.00108109
13.80	0.04	0.19191155	0.00074973
13.84	0.04	0.16465516	0.00057882
13.88	0.04	0.09669924	0.00044556
13.92	0.04	0.02094735	0.00105882
13.96	0.04	0.01930659	0.00139174
14.00	0.04	0.02492107	0.00135726
14.04	0.04	0.02303423	0.00102042
14.08	0.04	0.09211539	0.00295910
14.12	0.04	0.40078919	0.00354641
14.16	0.04	0.08791287	0.00292168
14.20	0.04	0.03577499	0.00098893
14.24	0.04	0.07395973	-0.00123696
14.28	0.04	0.20859689	-0.00614570
14.32	0.04	0.43798968	-0.00115621
14.36	0.04	0.34324700	0.00039105
14.40	0.04	0.19616298	-0.00033033
14.44	0.04	0.32893533	-0.00053831
14.48	0.04	0.21050350	-0.00043361
14.52	0.04	0.16019842	-0.00086011
14.56	0.04	0.07217637	-0.00118006
14.60	0.04	0.05430509	-0.00198440
14.64	0.04	0.31005814	-0.00063440
14.68	0.04	0.23571261	-0.00042292
14.72	0.04	0.07974327	-0.00177102
14.76	0.04	0.10979723	-0.00117705
14.80	0.04	0.37273544	-0.00129843
14.84	0.04	0.35237691	-0.00060202
14.88	0.04	0.26294246	-0.00005917
14.92	0.04	0.28798878	-0.00025156
14.96	0.04	0.33799837	-0.00010844
15.00	0.04	0.19358582	-0.00018248
15.04	0.04	0.22903291	-0.00014414
15.08	0.04	0.05841800	-0.00013200
15.12	0.04	0.04467842	-0.00028116
15.16	0.04	0.20496446	-0.00026175
15.20	0.04	0.27136172	-0.00020992
15.24	0.04	0.30555397	-0.00067518
15.28	0.04	0.36219626	0.00025761
15.32	0.04	0.31872022	-0.00015257
15.36	0.04	0.15557349	-0.00003757
15.40	0.04	0.08286270	-0.00010553
15.44	0.04	0.26756291	-0.00031610
15.48	0.04	0.22720675	-0.00006674
15.52	0.04	0.11939738	-0.00040414
15.56	0.04	0.01925571	-0.00036652
15.60	0.04	0.04451850	-0.00015900
15.64	0.04	0.04373887	-0.00268351
15.68	0.04	0.12851802	-0.00730869
15.72	0.04	0.16587433	-0.00820744
15.76	0.04	0.05533003	-0.00078533
15.80	0.04	0.39559961	0.00024571
15.84	0.04	0.22813661	0.00005975
15.88	0.04	0.05135942	-0.00169234
15.92	0.04	0.10128339	-0.00401771
15.96	0.04	0.37393227	-0.00105463
16.00	0.04	0.24526749	0.00054396
16.04	0.04	0.10914957	-0.00041614
16.08	0.04	0.03155903	-0.00128487
16.12	0.04	0.07634682	-0.00013302
16.16	0.04	0.16937145	-0.00036995
16.20	0.04	0.22319312	-0.00003125
16.24	0.04	0.06153822	-0.00019165
16.28	0.04	0.03662837	-0.00001035
16.32	0.04	0.18712615	-0.00019442
16.36	0.04	0.34096948	0.00015300
16.40	0.04	0.25145870	-0.00025157
16.44	0.04	0.18091560	0.00006410
16.48	0.04	0.14018049	-0.00006058
16.52	0.04	0.18273510	0.00003339
16.56	0.04	0.10408308	-0.00007959
16.60	0.04	0.24016938	-0.00015670
16.64	0.04	0.03188083	-0.00276081
16.68	0.04	0.05007645	-0.00411351
16.72	0.04	0.04976943	-0.00324284
16.76	0.04	0.08353040	-0.00004414
16.80	0.04	0.16199531	0.00009263
16.84	0.04	0.23276636	-0.00022416
16.88	0.04	0.08019939	0.00017078
16.92	0.04	0.01496178	-0.00039706
16.96	0.04	0.07149242	-0.00003999
17.00	0.04	0.17120609	0.00010147
17.04	0.04	0.25207179	0.00011334
17.08	0.04	0.26989026	-0.00001097
17.12	0.04	0.26160724	0.00001418
17.16	0.04	0.09324433	-0.00003454
17.20	0.04	0.01245671	-0.00018010
17.24	0.04	0.03587134	0.00005815
17.28	0.04	0.28479538	-0.00005167
17.32	0.04	0.34600889	0.00010971
17.36	0.04	0.30485268	0.00019976
17.40	0.04	0.19471805	0.00001684
17.44	0.04	0.12998525	0.00020890
17.48	0.04	0.05239765	0.00013872
17.52	0.04	0.01209455	0.00004495
17.56	0.04	0.00862344	-0.00018604
17.60	0.04	0.00581182	0.00008154
17.64	0.04	0.01863030	-0.00003205
17.68	0.04	0.02074610	0.00006563
17.72	0.04	0.00903132	0.00002257
17.76	0.04	0.00983982	-0.00002318
17.80	0.04	0.00655791	-0.00011170
17.84	0.04	0.01021653	-0.00000133
17.88	0.04	0.06778659	-0.00020333
17.92	0.04	0.18562469	0.00009768
17.96	0.04	0.39507134	0.00002658
18.00	0.04	0.23543494	-0.00013539
18.04	0.04	0.18350410	0.00008419
18.08	0.04	0.17425496	0.00039949
18.12	0.04	0.11980973	-0.00013987
18.16	0.04	0.09923713	-0.00015126
18.20	0.04	0.01472766	-0.00007897
18.24	0.04	0.03403307	0.01243322
18.28	0.04	0.36018653	0.03271720
18.32	0.04	0.06513796	0.00720000
18.36	0.04	0.08786076	-0.00112661
18.40	0.04	0.08985753	-0.00081305
18.44	0.04	0.06555674	-0.00089569
18.48	0.04	0.00835142	-0.00004036
18.52	0.04	0.04267259	-0.00058212
18.56	0.04	0.00811550	-0.00022361
18.60	0.04	0.38047694	-0.00527590
18.64	0.04	0.31231749	-0.00360374
18.68	0.04	0.23007564	-0.00253099
18.72	0.04	0.10694299	-0.00134896
18.76	0.04	0.02007754	-0.00052363
18.80	0.04	0.03972940	-0.00042758
18.84	0.04	0.01743049	-0.00027798
18.88	0.04	0.00850086	-0.00043089
18.92	0.04	0.00937310	-0.00062500
18.96	0.04	0.00800650	-0.00073992
19.00	0.04	0.06457824	-0.00073062
19.04	0.04	0.04199058	-0.00059645
19.08	0.04	0.02807181	-0.00043019
19.12	0.04	0.03420438	-0.00105408
19.16	0.04	0.03463861	-0.00045844
19.20	0.04	0.02396445	-0.00004685
19.24	0.04	0.02549232	-0.00238578
19.28	0.04	0.05285538	0.00053441
19.32	0.04	0.07298007	0.00836630
19.36	0.04	0.11408731	0.02843295
19.40	0.04	0.15957842	0.04211432
19.44	0.04	0.16417834	0.03530286
19.48	0.04	0.17137191	0.06793775
19.52	0.04	0.15053132	0.04170590
19.56	0.04	0.12330264	0.03110318
19.60	0.04	0.11837790	0.01465074
19.64	0.04	0.10904730	0.05949969
19.68	0.04	0.06169188	0.00697912
19.72	0.04	0.09514339	0.00265759
19.76	0.04	0.18250967	-0.00130279
19.80	0.04	0.21712159	0.00029746
19.84	0.04	0.10801757	-0.00159718
19.88	0.04	0.03725714	-0.00184458
19.92	0.04	0.06401455	-0.00063856
19.96	0.04	0.11943108	-0.00168424
20.00	0.04	0.11902232	-0.00382375
20.04	0.04	0.15896253	-0.00257634
20.08	0.04	0.22358937	-0.00229865
20.12	0.04	0.22593805	-0.00276863
20.16	0.04	0.19466354	-0.00358856
20.20	0.04	0.11871809	-0.00227163
20.24	0.04	0.03768854	-0.00216975
20.28	0.04	0.02480500	-0.00184528
20.32	0.04	0.13995087	-0.00143783
20.36	0.04	0.04966885	-0.00169817
20.40	0.04	0.05343084	-0.00928922
20.44	0.04	0.02739530	-0.00157526
20.48	0.04	0.04892988	-0.00122581
20.52	0.04	0.04958405	-0.00308650
20.56	0.04	0.03783328	-0.00652529
20.60	0.04	0.03804625	-0.00507469
20.64	0.04	0.05741783	-0.00587803
20.68	0.04	0.06415664	-0.00253981
20.72	0.04	0.07381623	-0.00264034
20.76	0.04	0.06519049	-0.00223274
20.80	0.04	0.08559708	-0.00191329
20.84	0.04	0.10130315	-0.00155435
20.88	0.04	0.14850743	-0.00178401
20.92	0.04	0.06246882	-0.00081816
20.96	0.04	0.03435452	-0.00056186
21.00	0.04	0.00968995	-0.00045120
21.04	0.04	0.00650301	-0.00031394
21.08	0.04	0.00720693	-0.00071480
21.12	0.04	0.00887800	-0.00070264
21.16	0.04	0.01470883	-0.00104239
21.20	0.04	0.01145559	-0.00091613
21.24	0.04	0.00852954	-0.00083292
21.28	0.04	0.00957298	-0.00109883
21.32	0.04	0.00719885	-0.00072217
21.36	0.04	0.00479527	-0.00008577
21.40	0.04	0.00775680	-0.00010186
21.44	0.04	0.02269336	-0.00033116
21.48	0.04	0.04734459	-0.00065379
21.52	0.04	0.11600312	-0.00134244
21.56	0.04	0.18301106	-0.00237056
21.60	0.04	0.25968958	-0.00303802
21.64	0.04	0.29261735	-0.00339819
21.68	0.04	0.18502314	-0.00218731
21.72	0.04	0.19661146	-0.00220136
21.76	0.04	0.18087388	-0.00194245
21.80	0.04	0.12780280	-0.00156292
21.84	0.04	0.05440391	-0.00044757
21.88	0.04	0.05077181	-0.00056595
21.92	0.04	0.02578502	-0.00035529
21.96	0.04	0.01036946	-0.00015392
22.00	0.04	0.05056441	-0.00052864
22.04	0.04	0.04535882	-0.00076497
22.08	0.04	0.01781310	-0.00038229
22.12	0.04	0.02515034	-0.00035351
22.16	0.04	0.11867477	-0.00174932
22.20	0.04	0.23231055	-0.00280959
22.24	0.04	0.16208719	-0.00212515
22.28	0.04	0.13471031	-0.00162603
22.32	0.04	0.09492848	-0.00102808
22.36	0.04	0.02512644	-0.00049530
22.40	0.04	0.00807117	0.00001525
22.44	0.04	0.01395682	-0.00014787
22.48	0.04	0.17246391	-0.00216636
22.52	0.04	0.21530562	-0.00270947
22.56	0.04	0.29231162	-0.00360650
22.60	0.04	0.30996926	-0.00328331
22.64	0.04	0.29329608	-0.00308890
22.68	0.04	0.20844713	-0.00218323
22.72	0.04	0.05951346	-0.00054804
22.76	0.04	0.03920090	-0.00029476
22.80	0.04	0.03267055	-0.00050683
22.84	0.04	0.01049090	-0.00003559
22.88	0.04	0.01308956	-0.00006637
22.92	0.04	0.00588693	-0.00015065
22.96	0.04	0.01272413	-0.00007579
23.00	0.04	0.04288738	-0.00046579
23.04	0.04	0.08757984	-0.00085617
23.08	0.04	0.10999881	-0.00114831
23.12	0.04	0.05199691	-0.00068029
23.16	0.04	0.01302208	-0.00007190
23.20	0.04	0.05740160	-0.00068022
23.24	0.04	0.07243831	-0.00069384
23.28	0.04	0.04763832	-0.00056141
23.32	0.04	0.03819393	-0.00054848
23.36	0.04	0.04858216	-0.00063113
23.40	0.04	0.03371765	-0.00020414
23.44	0.04	0.01493517	-0.00021922
23.48	0.04	0.02764960	-0.00021968
23.52	0.04	0.06778020	-0.00037746
23.56	0.04	0.03430264	-0.00055507
23.60	0.04	0.01919020	-0.00021704
23.64	0.04	0.01952220	-0.00016709
23.68	0.04	0.05880618	-0.00038930
23.72	0.04	0.03358289	-0.00050482
23.76	0.04	0.05638168	-0.00065636
23.80	0.04	0.03640315	-0.00046989
23.84	0.04	0.01912179	-0.00131711
23.88	0.04	0.03138986	-0.00038344
23.92	0.04	0.02758488	-0.00048411
23.96	0.04	0.05810441	-0.00070436
24.00	0.04	0.07714342	-0.00084649
24.04	0.04	0.04353266	-0.00026277
24.08	0.04	0.03720664	-0.00009785
24.12	0.04	0.05681926	-0.00025671
24.16	0.04	0.06101816	-0.00113510
24.20	0.04	0.04066281	0.00094925
24.24	0.04	0.04417779	-0.00071003
24.28	0.04	0.03258382	-0.00044223
24.32	0.04	0.04064354	-0.00053407
24.36	0.04	0.03278958	-0.00010145
24.40	0.04	0.02886044	-0.00042092
24.44	0.04	0.01143807	-0.00030377
24.48	0.04	0.01270877	-0.00036987
24.52	0.04	0.01054497	-0.00054092
24.56	0.04	0.02419479	-0.00064633
24.60	0.04	0.05284978	0.00297879
24.64	0.04	0.27918758	0.03355119
24.68	0.04	0.04774971	0.00667920
24.72	0.04	0.00939346	-0.00021784
24.76	0.04	0.00634922	-0.00057403
24.80	0.04	0.00685440	-0.00020135
24.84	0.04	0.00668600	-0.00000864
24.88	0.04	0.00920626	-0.00051288
24.92	0.04	0.02333495	-0.00012739
24.96	0.04	0.01170984	-0.00028174
25.00	0.04	0.00846055	-0.00096927
25.04	0.04	0.00737267	-0.00051337
25.08	0.04	0.00786648	0.00008666
25.12	0.04	0.00464854	-0.00028387
25.16	0.04	0.00684140	0.00010331
25.20	0.04	0.00532112	0.00018828
25.24	0.04	0.00508443	0.00008211
25.28	0.04	0.00998386	-0.00014172
25.32	0.04	0.01329609	-0.00024236
25.36	0.04	0.00627706	-0.00005714
25.40	0.04	0.00508704	-0.00025545
25.44	0.04	0.00465139	0.00011377
25.48	0.04	0.00479630	0.00022196
25.52	0.04	0.00734312	0.00001896
25.56	0.04	0.00911569	0.00005575
25.60	0.04	0.00477731	0.00001572
25.64	0.04	0.00493308	0.00016118
25.68	0.04	0.00426908	0.00006401
25.72	0.04	0.00404221	0.00005934
25.76	0.04	0.00433124	-0.00004733
25.80	0.04	0.00450823	-0.00001217
25.84	0.04	0.05381036	-0.00042177
25.88	0.04	0.34712486	-0.00243184
25.92	0.04	0.44848863	-0.00293468
25.96	0.04	0.40541033	-0.00254322
26.00	0.04	0.34099324	-0.00208839
26.04	0.04	0.22273379	-0.00139444
26.08	0.04	0.03913826	-0.00027273
26.12	0.04	0.05102107	-0.00050325
26.16	0.04	0.04609589	-0.00032081
26.20	0.04	0.22945827	-0.00157646
26.24	0.04	0.46009135	-0.00258294
26.28	0.04	0.40234433	-0.00230945
26.32	0.04	0.38175845	-0.00199728
26.36	0.04	0.33417893	-0.00167200
26.40	0.04	0.19456050	-0.00115006
26.44	0.04	0.15367416	-0.00069470
26.48	0.04	0.07673366	-0.00009893
26.52	0.04	0.12632253	-0.00094686
26.56	0.04	0.11448540	-0.00119271
26.60	0.04	0.03308927	-0.00024530
26.64	0.04	0.04423983	-0.00000825
26.68	0.04	0.11177996	-0.00448637
26.72	0.04	0.34838689	-0.00187865
26.76	0.04	0.37904297	-0.00178370
26.80	0.04	0.39527778	-0.00184544
26.84	0.04	0.43875441	-0.00199788
26.88	0.04	0.26398432	-0.00131874
26.92	0.04	0.03202391	-0.00126441
26.96	0.04	0.04419024	-0.00017923
27.00	0.04	0.06034080	-0.00025483
27.04	0.04	0.11042527	-0.00032767
27.08	0.04	0.38300054	-0.00133438
27.12	0.04	0.35066025	-0.00208808
27.16	0.04	0.33500994	-0.00191412
27.20	0.04	0.30990129	-0.00093664
