702.7	712.8	char=FORREST tags=la,pos,self,face,verbal arousal=-0.89 val_pos=0.78 val_neg=0.22
712.8	721.4	char=MRSGUMP tags=pos,other,love,gesture arousal=-0.33 val_pos=1.00 val_neg=0.00
721.4	730.2	char=WOMAN tags=la,neg,face arousal=-0.67 val_pos=0.11 val_neg=0.56
727.5	738.5	char=FORREST tags=la,self arousal=-0.56 val_pos=0.11 val_neg=0.44
730.2	733.0	char=WOMAN tags=la,face arousal=-0.56 val_pos=0.11 val_neg=0.44
738.5	740.8	char=WOMAN tags=la arousal=-0.56 val_pos=0.44 val_neg=0.22
740.8	745.2	char=WOMAN tags=la,pos,other,face arousal=-0.78 val_pos=0.72 val_neg=0.11
755.3	758.0	char=BOY tags=neg,other,contempt,face,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
758.0	759.4	char=BOY tags=neg,other,contempt,face,gesture,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
758.0	760.7	char=FORREST tags=neg,self,sadness,context arousal=-0.44 val_pos=0.06 val_neg=0.67
759.4	760.7	char=BOY tags=la,neg,other,contempt,face,gesture,verbal arousal=-0.56 val_pos=0.00 val_neg=1.00
760.7	761.7	char=BOY tags=neg,other,contempt,face,gesture,verbal arousal=-0.44 val_pos=0.00 val_neg=0.89
760.7	771.4	char=FORREST tags=la,neg,self,sadness,context arousal=-0.56 val_pos=0.00 val_neg=0.78
761.7	770.3	char=BOY tags=la,neg,other,contempt,face,gesture,verbal arousal=-0.56 val_pos=0.00 val_neg=1.00
761.7	770.3	char=GIRL tags=la,neg,other,face,gesture arousal=-0.89 val_pos=0.00 val_neg=0.89
771.4	778.6	char=FORREST tags=la,neg,self,sadness,context,face arousal=-0.78 val_pos=0.11 val_neg=1.00
778.6	791.1	char=FORREST tags=pos,neg,self,other,love,context,face,verbal arousal=-0.33 val_pos=1.00 val_neg=0.56
778.6	806.4	char=FORRESTVO tags=pos,other,love,verbal arousal=-0.11 val_pos=0.78 val_neg=0.00
791.1	801.8	char=JENNY tags=la,other,verbal arousal=-0.61 val_pos=0.39 val_neg=0.22
791.1	808.1	char=FORREST tags=pos,other,face arousal=-0.06 val_pos=0.89 val_neg=0.00
808.1	813.5	char=JENNY tags=la,neg,other,face arousal=-0.56 val_pos=0.33 val_neg=0.56
808.1	813.5	char=FORREST tags=pos,face arousal=-0.22 val_pos=0.67 val_neg=0.00
813.5	829.4	char=JENNY tags=la,other,face arousal=-0.56 val_pos=0.11 val_neg=0.44
813.5	829.4	char=FORRESTVO tags=pos,other,verbal arousal=-0.22 val_pos=0.67 val_neg=0.00
829.4	833.6	char=FORRESTVO tags=pos,verbal arousal=-0.33 val_pos=0.56 val_neg=0.00
840.0	847.4	char=JENNY tags=pos,self,happiness,face,gesture arousal=-0.44 val_pos=0.67 val_neg=0.00
840.0	847.4	char=FORREST tags=pos,happiness,face arousal=0.00 val_pos=0.67 val_neg=0.00
840.0	847.4	char=FORRESTVO tags=pos,other,verbal arousal=-0.22 val_pos=0.78 val_neg=0.00
847.4	857.3	char=JENNY tags=pos,happiness,gesture arousal=-0.44 val_pos=0.67 val_neg=0.00
847.4	861.2	char=FORREST tags=pos,happiness arousal=-0.33 val_pos=0.56 val_neg=0.00
847.4	857.3	char=FORRESTVO tags=pos,other,happiness,verbal arousal=-0.22 val_pos=0.89 val_neg=0.00
857.3	861.2	char=JENNY tags=pos,happiness arousal=-0.33 val_pos=0.56 val_neg=0.00
857.3	865.3	char=FORRESTVO tags=pos,happiness,verbal arousal=-0.17 val_pos=0.78 val_neg=0.00
865.3	872.4	char=FORREST tags=la arousal=-0.56 val_pos=0.11 val_neg=0.44
865.3	872.4	char=FORRESTVO tags=la,pos,self,verbal arousal=-0.56 val_pos=0.78 val_neg=0.00
872.4	886.2	char=JENNY tags=la,pos,neg,other,verbal arousal=-0.89 val_pos=0.67 val_neg=0.56
872.4	886.2	char=FORREST tags=la,pos,neg,self,context,face,verbal arousal=-0.78 val_pos=0.56 val_neg=0.67
872.4	886.2	char=FORRESTVO tags=pos,other,love,verbal arousal=-0.22 val_pos=0.89 val_neg=0.11
886.2	891.2	char=FORREST tags=la,neg,self,sadness,face arousal=-0.67 val_pos=0.33 val_neg=0.67
891.2	899.9	char=FORREST tags=la,pos,neg,self,face,verbal arousal=-0.78 val_pos=0.78 val_neg=0.56
899.9	901.9	char=FORREST tags=la arousal=-0.67 val_pos=0.44 val_neg=0.33
901.9	916.5	char=BOY tags=ha,neg,other,contempt,gesture,verbal arousal=0.56 val_pos=0.11 val_neg=0.67
901.9	905.0	char=FORREST tags=neg,other,context arousal=-0.44 val_pos=0.11 val_neg=0.56
905.0	910.6	char=FORREST tags=la,neg,other,context arousal=-0.56 val_pos=0.11 val_neg=0.67
906.1	909.1	char=JENNY tags=neg,other arousal=-0.11 val_pos=0.11 val_neg=0.67
909.1	910.6	char=JENNY tags=la,neg,other,verbal arousal=-0.56 val_pos=0.11 val_neg=0.67
910.6	911.4	char=JENNY tags=neg,other,face,verbal arousal=-0.22 val_pos=0.22 val_neg=0.89
910.6	925.0	char=FORREST tags=neg,other,context arousal=-0.28 val_pos=0.11 val_neg=0.56
911.4	912.8	char=JENNY tags=neg,other,fear,face,verbal arousal=0.22 val_pos=0.22 val_neg=0.89
912.8	928.2	char=JENNY tags=ha,neg,other,fear,face,verbal arousal=0.67 val_pos=0.11 val_neg=1.00
916.5	948.2	char=BOY tags=ha,neg,other,gesture,verbal arousal=0.78 val_pos=0.11 val_neg=0.67
925.0	932.6	char=FORREST tags=neg,other,fear,context,gesture arousal=0.44 val_pos=0.00 val_neg=0.89
