onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
132.677	0.3	Greenbo#w		#	#	#		
132.977	0.5	jagt		male		VVPP		
133.477	1.0	er#am#Friseurladen		#	#	#		
134.477	0.2	vorbei				PTKVZ		
134.677	0.3	und				KON		
134.977	0.3	wirbelt				VVFIN		
135.277	0.2	dabei				PROAV		
135.477	0.2	eine				ART		
135.677	0.3	Zeitung		object		NN		
135.977	0.2	hoch				ADJD		
136.177	0.5	drei				CARD		
136.677	0.3	Männer		males		NN		
136.977	0.1	im				APPRART		
137.077	0.3	Laden		locale		NN		
137.377	0.4	glotzen				VVFIN		
137.777	0.1	ihm				PPER		
137.877	0.2	nach				PTKVZ		
138.077	3.5	Forrest		mname		NN		
141.577	0.5	rast				VVFIN		
142.077	0.1	auf				APPR		
142.177	0.2	ein				ART		
142.377	0.3	kleines				ADJA		
142.677	0.3	ärmliches				ADJA		
142.977	0.7	Farmhaus		setting_new;geo		NN		
143.677	0.3	zu				PTKVZ		
143.977	23.2	er				PPER		
167.177	0.5	entdeckt				VVFIN		
167.677	0.1	Jenny		fname		NE		
167.777	0.1	die				ART		
167.877	0.2	bei				APPR		
168.077	0.2	einem				ART		
168.277	0.6	Tabakfeld		geo		NN		
168.877	0.2	steht				VVFIN		
169.077	11.8	sie				PPER		
180.877	0.2	zieht				VVFIN		
181.077	0.4	Forrest		mname		NN		
181.477	0.2	ins				APPRART		
181.677	0.2	Feld		geo		NN		
187.677	0.2	ihr				PPOSAT		
187.877	0.2	Vater		male		NN		
188.077	0.2	stapft				VVFIN		
188.277	0.3	durch				APPR		
188.577	0.1	die				ART		
188.677	0.4	brusthohen				ADJA		
189.077	0.5	Pflanzen		object		NN		
189.577	1.8	in				APPR		
191.377	0.3	seiner				PPOSAT		
191.677	0.1	Hand		bodypart		NN		
191.777	0.2	ein				ART		
191.977	0.4	Flachmann		object		NN		
192.377	0.5	Jenny		fname		NE		
192.877	0.2	zieht				VVFIN		
193.077	0.4	Forrest		mname		NN		
193.477	0.1	ein				ART		
193.577	0.3	hohes				ADJA		
193.877	0.5	Maisfeld		geo		NN		
194.377	4.0	zwischen				APPR		
198.377	0.1	den				ART		
198.477	0.2	Pflanzen				NN		
198.677	0.5	knien				VVFIN		
199.177	0.1	sich				PRF		
199.277	0.2	die				ART		
199.477	0.3	Kinder		persons		NN		
199.777	0.2	hin				PTKVZ		
199.977	46.0	die				ART		
245.977	0.3	zwei				CARD		
246.277	0.0	im				APPRART		
246.277	0.2	Bett		setting_new;furniture		NN		
247.677	12.7	etwas				ADV		
260.377	0.2	trifft				VVFIN		
260.577	0.1	ihn				PPER		
260.677	3.0	Jenny		fname		NN		
263.677	0.2	als				APPR		
263.877	0.3	Teenager		setting_new;female		NN		
264.177	5.6	der				ART		
269.777	0.3	Werfer		male		NN		
270.077	0.3	springt				VVFIN		
270.377	0.1	zu				APPR		
270.477	0.1	den				ART		
270.577	0.2	zwei				CARD		
270.777	0.2	anderen				PIS		
270.977	0.3	auf				APPR		
271.277	0.2	einen				ART		
271.477	0.3	Pickup		object		NN		
271.777	19.4	der				ART		
291.177	0.3	Pickup		object		NN		
291.477	0.3	fährt				VVFIN		
291.777	0.2	dicht				ADJD		
291.977	0.5	hinter				APPR		
292.477	0.2	Forrest		mname		NN		
292.677	0.4	der				PDS		
293.077	0.3	biegt				VVFIN		
293.377	0.3	wieder				ADV		
293.677	0.1	auf				APPR		
293.777	0.2	die				ART		
293.977	0.2	Wiese		locale_recur		NN		
294.177	0.9	der				ART		
295.077	0.3	Pickup		object		NN		
295.377	0.5	hinterher				PTKVZ		
298.377	7.3	er				PPER		
305.677	0.2	springt				VVFIN		
305.877	0.2	über				APPR		
306.077	0.2	einen				ART		
306.277	0.1	Zaun		geo		NN		
306.377	0.3	auf				APPR		
306.677	1.0	der				ART		
307.677	0.3	Wartebank		setting_rec;furniture		NN		
307.977	8.1	Forrest		mname		NN		
316.077	0.3	rennt				VVFIN		
316.377	0.1	auf				APPR		
316.477	0.2	einer				ART		
316.677	0.3	Straße		setting_new;geo		NN		
316.977	0.3	der				ART		
317.277	0.3	Pick-up		object		NE		
317.577	0.4	folgt				VVFIN		
317.977	0.1	ihm				PPER		
324.777	1.7	Forrest		mname		NN		
326.477	0.2	biegt#ab		#	#	#		
326.677	0.6	und				KON		
327.277	0.3	rast				VVFIN		
327.577	0.0	auf				APPR		
327.577	0.2	ein				ART		
327.777	0.5	Football-Feld		locale		NN		
328.277	0.3	auf				APPR		
328.577	0.2	dem				ART		
328.777	0.1	ein				ART		
328.877	0.2	Spiel				NN		
329.077	0.3	stattfindet				VVFIN		
329.377	2.4	ein				ART		
331.777	0.3	Quarterback		male		NN		
332.077	0.4	wirft				VVFIN		
332.477	0.2	einen				ART		
332.677	0.2	Pass				NN		
332.877	0.4	sein				PPOSAT		
333.277	0.2	Couch		male		NN		
333.477	0.3	sieht				VVFIN		
333.777	0.2	zu				PTKVZ		
335.277	1.7	Forrest		mname		NN		
336.977	0.4	überholt				VVFIN		
337.377	0.4	den#Fänger		#	#	#		
337.777	0.2	der				PDS		
337.977	0.4	guckt				ADJD		
338.377	0.1	baff				ADJD		
338.477	0.5	und				KON		
338.977	0.1	wird				VAFIN		
339.077	0.1	vom				APPRART		
339.177	0.3	Gegner		person		NN		
339.477	0.3	umgerannt				VVPP		
339.777	0.2	der				ART		
339.977	1.5	Coach		male		NE		
341.477	0.2	und				KON		
341.677	0.1	seine				PPOSAT		
341.777	0.5	Assistenten		males		NN		
342.277	0.4	glotzen				ADJA		
342.677	0.4	Forrest		mname		NN		
343.077	0.2	nach				PTKVZ		
343.277	13.2	in				APPR		
356.477	0.2	einem				ART		
356.677	0.3	vollen				ADJA		
356.977	0.6	Football-Stadion		setting_new		NN		
357.577	0.8	Forrest		mname		NN		
358.377	0.2	als				APPR		
358.577	0.3	Spieler		male		NN		
358.877	0.4	träumt				VVFIN		
359.277	0.1	vor				APPR		
359.377	0.1	sich				PRF		
359.477	0.2	hin				ADV		
359.677	0.4	ein				ART		
360.077	0.3	Mitspieler		male		NN		
360.377	0.4	läuft				VVFIN		
360.777	0.1	mit				APPR		
360.877	0.1	dem				ART		
360.977	0.2	Ball		object		NN		
361.177	0.2	zu				APPR		
361.377	7.1	ihm				PPER		
368.477	0.3	Forrest		mname		NN		
368.777	0.1	hängt				VVFIN		
368.877	0.6	mehrere				PIAT		
369.477	0.3	Gegner		males		NN		
371.277	4.0	in				APPR		
375.277	0.2	einem				ART		
375.477	0.9	Bühnenbloc#k		#	#	#		
376.377	0.1	formen				VVFIN		
376.477	0.1	die				ART		
376.577	0.4	Zuschauer		persons		NN		
376.977	0.3	mit				APPR		
377.277	0.3	roten				ADJA		
377.577	0.4	Tafeln		object		NN		
377.977	0.1	die				ART		
378.077	0.6	Worte#Go		#	#	#		
378.677	0.8	Alabama				NE		
379.477	0.3	der				ART		
379.777	0.2	Coach		male		NN		
379.977	2.7	einem				ART		
382.677	0.9	Gegner		male		NN		
383.577	0.1	aus				PTKVZ		
383.677	0.5	der				PDS		
384.177	0.2	stößt				VVFIN		
384.377	0.2	mit				APPR		
384.577	0.2	einem				ART		
384.777	0.2	Mitspieler		male		NN		
384.977	0.6	zusammen				PTKVZ		
385.577	0.8	Forrest		mname		NN		
386.377	0.2	rennt				VVFIN		
386.577	0.1	zur				APPRART		
386.677	0.5	Seitenlinie		roomgeo		NN		
387.177	1.3	Er#biegt		#	#	#		
388.477	0.4	Richtung				NN		
388.877	0.6	Touchdown-Linie		roomgeo		NN		
389.477	0.3	ab				PTKVZ		
389.777	0.4	Zwei				CARD		
390.177	0.3	Gegner		male		NN		
390.477	0.3	hech#t		#	#	#		
390.777	0.2	n#ebe#n		#	#	#		
390.977	0.4	vergeblich				ADJD		
391.377	0.1	nach				PTKVZ		
391.477	1.7	Forrest		mname		NN		
393.177	0.4	durchquert				VVFIN		
393.577	0.1	die				ART		
393.677	0.6	Touchdown-Zone		roomgeo		NN		
394.277	0.6	rennt				VVFIN		
394.877	0.1	Musiker		persons		NN		
394.977	0.4	einer				ART		
395.377	0.3	Kapelle				NN		
395.677	0.3	um				PTKVZ		
395.977	0.8	und				KON		
396.777	0.5	mit				APPR		
397.277	0.1	dem				ART		
397.377	0.2	Ball		object		NN		
397.577	0.2	durch				APPR		
397.777	0.0	ein				ART		
397.777	0.6	Stadion-Tor		roomgeo		NN		
398.377	0.2	hinaus				PTKVZ		
398.577	8.5	es				PPER		
407.077	0.1	ist				VAFIN		
407.177	0.4	dunkel		time		ADJD		
407.577	0.8	im				APPRART		
408.377	0.5	strömenden				ADJA		
408.877	0.3	Regen				NN		
409.177	0.3	sitzt				VVFIN		
409.477	0.2	vor				APPR		
409.677	0.4	einem				ART		
410.077	0.4	Hauseingang		setting_new;roomgeo		NN		
410.477	0.4	und				KON		
410.877	0.4	hält				VVFIN		
411.277	0.2	eine				ART		
411.477	0.4	Pralinenschachtel		object		NN		
411.877	0.5	auf				APPR		
412.377	0.1	dem				ART		
412.477	0.2	Schoß		body		NN		
412.677	0.9	er				PPER		
413.577	0.2	sieht				VVFIN		
413.777	0.1	zu				APPR		
413.877	0.2	einem				ART		
414.077	0.2	näher				ADJD		
414.277	0.4	kommenden				ADJA		
414.677	0.4	Auto		object		NN		
415.077	0.3	das				ART		
415.377	0.3	etwas				PIS		
415.677	0.5	entfernt				ADJD		
416.177	0.4	parkt				VVPP		
416.577	0.6	darin				PROAV		
417.177	0.2	sitzen				VVFIN		
417.377	0.4	zwei				CARD		
417.777	0.5	Personen		persons		NN		
418.277	0.9	Forrest#sieht		#	#	#		
419.177	0.7	aufmerksam				ADJD		
419.877	0.2	hin				PTKVZ		
423.477	2.7	die				ART		
426.177	0.2	beiden		persons		PIS		
426.377	0.2	im				APPRART		
426.577	0.3	Auto		object		NN		
426.877	0.6	umarmen				VVFIN		
427.477	0.2	sich				PRF		
427.677	0.7	Forrest		mname		NN		
428.377	0.4	steht				VVFIN		
428.777	0.1	auf				PTKVZ		
428.877	0.5	die				ART		
429.377	0.3	blonde				ADJA		
429.677	0.1	Frau		female		NN		
429.777	0.5	lehnt				VVFIN		
430.277	0.0	den				ART		
430.277	0.4	Rücken		body		NN		
430.677	0.1	an				APPR		
430.777	0.1	die				ART		
430.877	0.7	Beifahrertür		object		NN		
431.577	0.1	und				KON		
431.677	0.4	stützt				VVFIN		
432.077	0.1	sich				PRF		
432.177	0.2	mit				APPR		
432.377	0.1	den				ART		
432.477	0.4	Händen		bodypart		NN		
432.877	0.2	an				APPR		
433.077	0.2	den				ART		
433.277	0.3	Scheiben		object		NN		
433.577	0.2	ab				PTKVZ		
433.777	4.3	entschlossen				ADJD		
438.077	0.3	rennt				VVFIN		
438.377	0.4	Forrest		mname		NN		
438.777	0.1	hin				ADV		
441.977	0.5	sieht				VVFIN		
442.477	0.2	durch				APPR		
442.677	0.0	die				ART		
442.677	0.5	beschlagene				ADJA		
443.177	0.1	Windschutzscheibe		object		NN		
443.277	0.9	und				KON		
444.177	0.3	reißt				VVFIN		
444.477	0.1	die				ART		
444.577	0.4	Fahrertür		object		NN		
444.977	0.2	auf				PTKVZ		
445.177	1.6	er				PPER		
446.777	0.2	schlägt				VVFIN		
446.977	0.1	auf				APPR		
447.077	0.2	den				ART		
447.277	0.3	Fahrer		male		NN		
447.577	0.0	ein				PTKVZ		
447.577	3.1	Jenny		fname		NE		
450.677	0.3	steigt				VVFIN		
450.977	0.2	aus				PTKVZ		
451.177	0.1	und				KON		
451.277	0.2	rennt				VVFIN		
451.477	0.3	zu				APPR		
451.777	0.2	ihm				PPER		
451.977	1.6	sie				PPER		
453.577	0.2	zieht				VVFIN		
453.777	0.2	ihn				PPER		
453.977	0.1	weg				PTKVZ		
454.077	25.1	sie				PPER		
479.177	0.2	nimmt				VVFIN		
479.377	0.1	sie				PPER		
479.477	0.4	wütend				ADJD		
479.877	8.7	er				PPER		
488.577	0.3	bleibt				VVFIN		
488.877	0.3	stehen				VVINF		
489.177	3.6	er				PPER		
492.777	0.2	schaut				VVFIN		
492.977	0.1	an				APPR		
493.077	0.2	sich				PRF		
493.277	0.3	runter				PTKVZ		
493.577	3.4	sie				PPER		
496.977	0.3	greift				VVFIN		
497.277	0.0	nach				APPR		
497.277	0.4	seiner				PPOSAT		
497.677	0.1	Hand		bodypart		NN		
497.777	0.2	und				KON		
497.977	0.4	zieht				VVFIN		
498.377	0.2	ihn				PPER		
498.577	0.3	hinter				APPR		
498.877	0.1	sich				PRF		
498.977	0.2	her				PTKVZ		
499.777	0.4	in				APPR		
500.177	0.2	einem				ART		
500.377	0.3	Flur		setting_new		NN		
500.677	0.2	späht				VVFIN		
500.877	0.3	Jenny		fname		NE		
501.177	0.1	um				APPR		
501.277	0.2	eine				ART		
501.477	0.1	Ecke		roomgeo		NN		
501.577	0.5	sie#schleicht		#	#	#		
502.077	0.2	mit				APPR		
502.277	0.4	Forrest		mname		NN		
502.677	0.1	zu				APPR		
502.777	0.2	einem				ART		
502.977	0.3	Zimmer		roomgeo		NN		
503.277	0.1	und				KON		
503.377	0.3	schließt				VVFIN		
503.677	0.1	auf				PTKVZ		
503.777	2.5	später		++		ADJD		
506.277	0.6	Jenny		fname		NN		
506.877	0.1	im				APPRART		
506.977	0.4	Unterkleid		body		NN		
507.377	0.4	nimmt				VVFIN		
507.777	0.1	den				ART		
507.877	0.5	Bademantel		object		NN		
508.377	0.2	ihrer				PPOSAT		
508.577	0.2	schlafenden				ADJA		
508.777	1.0	Mitbewohnerin		female		NN		
509.777	1.9	und				KON		
511.677	0.2	legt				VVFIN		
511.877	0.2	ihn				PPER		
512.077	0.1	um				APPR		
512.177	0.3	seine				PPOSAT		
512.477	0.3	nackte				ADJA		
512.777	0.3	Beine		bodypart		NN		
513.077	1.8	auch				ADV		
514.877	0.2	sein				PPOSAT		
515.077	0.4	Oberkörper		body		NN		
515.477	0.2	ist				VAFIN		
515.677	0.2	nackt				ADJD		
515.877	15.7	Jenny		fname		NE		
531.577	0.4	trocknet				VVFIN		
531.977	0.2	ihre				PPOSAT		
532.177	0.3	Haare		head		NN		
532.477	8.8	sie				PPER		
541.277	0.2	zieht				VVFIN		
541.477	0.1	ihr				PPOSAT		
541.577	0.5	Unterkleid		body		NN		
542.077	0.2	aus				PTKVZ		
542.277	3.3	in				APPR		
545.577	0.3	BH		body		NE		
545.877	0.0	und				KON		
545.877	0.7	Unterhose		body		NE		
546.577	0.4	setzt#sie		#	#	#		
546.977	0.1	sich				PRF		
547.077	0.2	neben				APPR		
547.277	0.5	Forrest#aufs		#	#	#		
547.777	0.3	Bett		furniture		NN		
548.077	3.8	schüchtern				VVFIN		
551.877	0.3	sieht				VVFIN		
552.177	0.4	Forrest		mname		NN		
552.577	0.1	auf				APPR		
552.677	0.2	ihren				PPOSAT		
552.877	0.2	Busen		body		NN		
553.077	0.7	Jenny		fname		NE		
553.777	0.2	ist				VAFIN		
553.977	0.4	schlank				ADJD		
554.377	0.3	sie				PPER		
554.677	0.1	hat				VAFIN		
554.777	0.1	ein				ART		
554.877	0.2	schmales				ADJA		
555.077	0.9	ebenmäßiges				ADJA		
555.977	0.1	Gesicht		face		NN		
556.077	0.5	und				KON		
556.577	0.3	glattes				ADJA		
556.877	0.2	langes				ADJA		
557.077	0.2	Haar		head		NN		
557.277	0.9	bemerkt				VVFIN		
558.177	0.3	seinen				PPOSAT		
558.477	0.1	Blick				NN		
559.777	9.0	Jenny		fname		NE		
568.777	0.2	sieht				VVFIN		
568.977	0.1	ihn				PPER		
569.077	0.2	ruhig				ADJD		
569.277	0.3	an				PTKVZ		
569.577	0.6	sie				PPER		
570.177	0.5	öffnet				VVFIN		
570.677	0.2	ihren				PPOSAT		
570.877	0.1	BH		object		NN		
570.977	1.8	und				KON		
572.777	0.3	streift				VVFIN		
573.077	0.1	ihn				PPER		
573.177	0.1	ab				PTKVZ		
573.277	1.1	Forrests		mname		NE		
574.377	0.4	Augen		face		NN		
574.777	0.3	weiten				VVFIN		
575.077	0.2	sich				PRF		
575.277	0.6	verlegen				ADJD		
575.877	0.5	schaut				VVFIN		
576.377	0.1	er				PPER		
576.477	0.1	weg				PTKVZ		
576.577	3.3	Jenny		fname		NE		
579.877	0.3	nimmt				VVFIN		
580.177	0.2	seine				PPOSAT		
580.377	0.3	Hand		bodypart		NN		
580.677	0.2	und				KON		
580.877	0.3	legt				VVFIN		
581.177	0.1	sie				PPER		
581.277	0.0	sich				PRF		
581.277	0.3	auf				APPR		
581.577	0.1	die				ART		
581.677	0.2	Brust		body		NN		
585.877	0.8	Forrest		mname		NN		
586.677	0.3	linst				ADJD		
586.977	0.2	aus				APPR		
587.177	0.1	den				ART		
587.277	0.4	Augenwinkeln		face		NN		
587.677	0.5	rüber				PROAV		
588.177	0.0	er				PPER		
588.177	1.7	zuckt				VVFIN		
589.877	0.1	zusammen				PTKVZ		
589.977	13.7	er				PPER		
603.677	0.0	schaut				VVFIN		
603.677	0.7	aufgewühlt				VVFIN		
604.377	0.3	vor				APPR		
604.677	0.1	sich				PRF		
604.777	0.2	hin				ADV		
604.977	1.7	Jenny		fname		NE		
606.677	0.2	zieht				VVFIN		
606.877	0.1	den				ART		
606.977	0.3	BH		object		NE		
607.277	0.2	wieder				ADV		
607.477	0.1	an				PTKVZ		
607.577	5.7	sie				PPER		
613.277	0.3	schmiegt				VVFIN		
613.577	0.2	ihren				PPOSAT		
613.777	0.2	Kopf		head		NN		
613.977	0.2	an				APPR		
614.177	0.0	seine				PPOSAT		
614.177	0.6	Schulter		body		NN		
614.777	0.2	und				KON		
614.977	0.4	streicht				VVFIN		
615.377	0.1	ihm				PPER		
615.477	0.1	über				APPR		
615.577	0.1	die				ART		
615.677	0.3	Wange		face		NN		
615.977	12.2	sie				PPER		
628.177	0.3	küsst				VVFIN		
628.477	0.1	ihn				PPER		
628.577	0.1	auf				APPR		
628.677	0.2	die				ART		
628.877	0.0	Wange		face		NN		
628.877	1.4	die				ART		
630.277	0.5	Mitbewohnerin		female		NN		
630.777	0.4	liegt				VVFIN		
631.177	0.1	von				APPR		
631.277	0.3	ihnen				PPER		
631.577	0.4	abgewandt				ADJD		
631.977	0.2	im				APPRART		
632.177	0.2	Bett		furniture		NN		
632.377	0.4	und				KON		
632.777	0.3	schaut				VVFIN		
633.077	0.6	angewidert				VVPP		
633.677	6.5	im				APPRART		
640.177	0.4	Stadion		setting_rec		NN		
640.577	0.4	formen				VVFIN		
640.977	0.1	die				ART		
641.077	0.4	Zuschauer		persons		NN		
641.477	0.2	mit				APPR		
641.677	0.1	den				ART		
641.777	0.6	Tafeln		object		NN		
642.377	0.2	Go				NE		
642.577	0.5	Forrest		mname		NE		
643.077	0.6	der				PDS		
643.677	0.3	hängt				VVFIN		
643.977	0.2	alle				PIAT		
644.177	0.3	Gegner		persons		NN		
644.477	0.1	ab				PTKVZ		
644.577	1.2	und				KON		
645.777	0.3	erreicht				VVFIN		
646.077	0.1	die				ART		
646.177	0.6	Touchdown-Zone		roomgeo		NN		
646.777	1.5	die				ART		
648.277	0.5	Tafeln		object		NN		
648.777	0.3	formen				VVFIN		
649.077	0.2	ein				ART		
649.277	0.2	Stopp				NN		
649.477	0.3	die				ART		
649.777	0.4	Kapelle				NN		
650.177	0.3	stellt				VVFIN		
650.477	0.1	sich				PRF		
650.577	0.2	Forrest		mname		NN		
650.777	0.3	in				APPR		
651.077	0.1	den				ART		
651.177	0.2	Weg				NN		
651.377	0.4	er				PPER		
651.777	0.3	bleibt				VVFIN		
652.077	0.3	stehen				VVFIN		
652.377	0.4	die				ART		
652.777	0.3	Gegner		persons		NN		
653.077	0.5	stürzen				VVFIN		
653.577	0.5	übereinander				PTKVZ		
654.077	15.7	Forrest		mname		NN		
669.777	0.3	vor				APPR		
670.077	0.2	einem				ART		
670.277	0.1	Buffet		setting_new		NN		
670.377	11.3	ein#Kellner		#	#	#		
681.677	0.4	öffnet#ihm		#	#	#		
682.077	0.1	eine				ART		
682.177	0.4	Cola		object		NN		
682.577	11.3	Kennedy		setting_new;mname		NE		
693.877	4.3	schwarz-weiß				ADJD		
698.177	0.3	Aufnahmen		setting_new		NN		
698.477	0.5	in				APPR		
698.977	0.2	der				ART		
699.177	0.6	Spielerschlange		person		NN		
699.777	0.3	trippelt				VVFIN		
700.077	0.4	Forrest		mname		NN		
700.477	0.5	unruhig				ADJD		
700.977	0.1	hin				ADV		
701.077	0.1	und				KON		
701.177	0.2	her				ADV		
701.377	0.2	und				KON		
701.577	0.3	hält				VVFIN		
701.877	0.0	sich				PRF		
701.877	0.2	den				ART		
702.077	0.2	Bauch		body		NN		
705.777	0.6	zu				APPR		
706.377	0.3	Forrest		mname		NN		
706.677	7.9	in				APPR		
714.577	0.1	der				ART		
714.677	0.9	Präsidenten-Toilette		setting_new		NN		
715.577	0.2	mit				APPR		
715.777	0.3	vielen				PIAT		
