onset	duration	rms	lrdiff
2.44	0.04	0.01719930	0.00020981
2.48	0.04	0.01534736	0.00019902
2.52	0.04	0.01374762	0.00037952
2.56	0.04	0.01207708	-0.00071335
2.60	0.04	0.01150313	-0.00145803
2.64	0.04	0.01110814	-0.00168292
2.68	0.04	0.01173082	-0.00171076
2.72	0.04	0.01216368	-0.00183865
2.76	0.04	0.01264724	-0.00077283
2.80	0.04	0.01370652	-0.00114977
2.84	0.04	0.01341615	-0.00143889
2.88	0.04	0.01421987	-0.00090976
2.92	0.04	0.01431796	-0.00142460
2.96	0.04	0.01362650	-0.00041341
3.00	0.04	0.01198949	0.00072687
3.04	0.04	0.01027263	0.00080144
3.08	0.04	0.01115521	0.00096241
3.12	0.04	0.01075880	-0.00122989
3.16	0.04	0.01173181	-0.00279912
3.20	0.04	0.01207844	-0.00400838
3.24	0.04	0.01251195	-0.00414127
3.28	0.04	0.01258971	-0.00369167
3.32	0.04	0.01348153	-0.00203118
3.36	0.04	0.01355889	-0.00112863
3.40	0.04	0.01201253	-0.00125040
3.44	0.04	0.01039767	-0.00107299
3.48	0.04	0.01000151	-0.00074981
3.52	0.04	0.01136496	-0.00096926
3.56	0.04	0.01174258	0.00039597
3.60	0.04	0.01266985	0.00102704
3.64	0.04	0.01452525	0.00252936
3.68	0.04	0.01461194	0.00293386
3.72	0.04	0.01446487	0.00250527
3.76	0.04	0.01379334	0.00069277
3.80	0.04	0.01290647	-0.00063735
3.84	0.04	0.01263660	-0.00170208
3.88	0.04	0.01159599	-0.00089656
3.92	0.04	0.01116152	-0.00114254
3.96	0.04	0.01108908	-0.00165644
4.00	0.04	0.01077493	-0.00115877
4.04	0.04	0.01139408	-0.00139490
4.08	0.04	0.01092575	-0.00117824
4.12	0.04	0.00997656	-0.00082946
4.16	0.04	0.01015189	-0.00009896
4.20	0.04	0.00981209	-0.00019438
4.24	0.04	0.00986302	0.00032473
4.28	0.04	0.00868007	0.00059795
4.32	0.04	0.00930847	0.00026094
4.36	0.04	0.00886224	0.00060373
4.40	0.04	0.00906311	0.00084567
4.44	0.04	0.00862894	0.00059067
4.48	0.04	0.00994522	0.00052652
4.52	0.04	0.01048445	0.00022109
4.56	0.04	0.00970455	0.00065596
4.60	0.04	0.00928972	0.00029888
4.64	0.04	0.00837359	0.00016999
4.68	0.04	0.00864124	-0.00015032
4.72	0.04	0.00757675	-0.00054048
4.76	0.04	0.00679727	-0.00073883
4.80	0.04	0.00618720	0.00004628
4.84	0.04	0.00617211	-0.00061710
4.88	0.04	0.00566715	-0.00006353
4.92	0.04	0.00668305	-0.00009852
4.96	0.04	0.00665846	-0.00037523
5.00	0.04	0.00688556	-0.00037904
5.04	0.04	0.00783617	-0.00018936
5.08	0.04	0.00795924	0.00035676
5.12	0.04	0.00754217	0.00032914
5.16	0.04	0.00651148	0.00067699
5.20	0.04	0.00467544	0.00036198
5.24	0.04	0.00509174	-0.00013966
5.28	0.04	0.00777485	0.00025690
5.32	0.04	0.00883356	0.00002084
5.36	0.04	0.00732395	0.00007985
5.40	0.04	0.00644382	0.00001037
5.44	0.04	0.00721421	-0.00034981
5.48	0.04	0.00707803	-0.00040202
5.52	0.04	0.00601246	-0.00047317
5.56	0.04	0.00592300	-0.00062182
5.60	0.04	0.00636050	-0.00090118
5.64	0.04	0.00669705	-0.00049966
5.68	0.04	0.00637192	-0.00058910
5.72	0.04	0.00620536	-0.00090595
5.76	0.04	0.00694009	-0.00072101
5.80	0.04	0.00655575	-0.00071843
5.84	0.04	0.00636739	-0.00020309
5.88	0.04	0.00624773	0.00005543
5.92	0.04	0.00577712	0.00004420
5.96	0.04	0.00599134	-0.00013848
6.00	0.04	0.00626581	-0.00011189
6.04	0.04	0.00753386	-0.00018541
6.08	0.04	0.00677086	-0.00047065
6.12	0.04	0.00556747	-0.00004438
6.16	0.04	0.00544836	-0.00066318
6.20	0.04	0.00475641	-0.00111381
6.24	0.04	0.00463667	-0.00078258
6.28	0.04	0.00516288	-0.00083340
6.32	0.04	0.00563155	-0.00055569
6.36	0.04	0.00539142	-0.00046062
6.40	0.04	0.00473978	-0.00032612
6.44	0.04	0.00444405	0.00006049
6.48	0.04	0.00388291	0.00004612
6.52	0.04	0.00426433	0.00011067
6.56	0.04	0.00448435	0.00016429
6.60	0.04	0.00576919	0.00000087
6.64	0.04	0.00551233	0.00000379
6.68	0.04	0.00508441	-0.00013122
6.72	0.04	0.00438419	-0.00057116
6.76	0.04	0.00463011	-0.00075638
6.80	0.04	0.00466188	-0.00093946
6.84	0.04	0.00467530	-0.00050019
6.88	0.04	0.00393761	-0.00052615
6.92	0.04	0.00367424	-0.00055973
6.96	0.04	0.00371361	-0.00047817
7.00	0.04	0.00393057	-0.00091881
7.04	0.04	0.00337383	-0.00056710
7.08	0.04	0.00461060	-0.00011889
7.12	0.04	0.00654820	-0.00010645
7.16	0.04	0.00519572	-0.00009238
7.20	0.04	0.00503730	-0.00001512
7.24	0.04	0.00364847	-0.00034570
7.28	0.04	0.00398685	-0.00025661
7.32	0.04	0.00435695	0.00001327
7.36	0.04	0.00539191	-0.00010181
7.40	0.04	0.00505236	0.00015587
7.44	0.04	0.00464199	0.00049335
7.48	0.04	0.00500750	0.00006920
7.52	0.04	0.00506586	-0.00038711
7.56	0.04	0.00454028	-0.00015913
7.60	0.04	0.00862048	-0.00024396
7.64	0.04	0.00923915	-0.00046819
7.68	0.04	0.00636087	-0.00019525
7.72	0.04	0.00589971	-0.00008987
7.76	0.04	0.00579507	0.00020438
7.80	0.04	0.00612924	-0.00016508
7.84	0.04	0.00757997	-0.00033708
7.88	0.04	0.00761951	0.00032328
7.92	0.04	0.00600273	-0.00010940
7.96	0.04	0.00808116	-0.00030918
8.00	0.04	0.00667362	-0.00041972
8.04	0.04	0.00567734	0.00026552
8.08	0.04	0.00549382	-0.00042207
8.12	0.04	0.00723136	-0.00014174
8.16	0.04	0.00781099	0.00003507
8.20	0.04	0.00617386	0.00014073
8.24	0.04	0.00690448	0.00034236
8.28	0.04	0.00673563	0.00016312
8.32	0.04	0.00569494	0.00011944
8.36	0.04	0.00558075	0.00014734
8.40	0.04	0.00678243	-0.00017376
8.44	0.04	0.00804116	0.00041557
8.48	0.04	0.00714695	0.00003828
8.52	0.04	0.00709862	0.00004954
8.56	0.04	0.00745440	0.00035313
8.60	0.04	0.00639359	-0.00007080
8.64	0.04	0.00569388	-0.00011675
8.68	0.04	0.00674377	-0.00006865
8.72	0.04	0.00758367	-0.00008079
8.76	0.04	0.00550450	-0.00026912
8.80	0.04	0.00585812	0.00000094
8.84	0.04	0.00598542	-0.00004704
8.88	0.04	0.00710508	-0.00073254
8.92	0.04	0.00684497	0.00020839
8.96	0.04	0.00724274	-0.00003546
9.00	0.04	0.00835536	0.00024269
9.04	0.04	0.00822734	-0.00006308
9.08	0.04	0.00522474	-0.00006780
9.12	0.04	0.00497506	0.00007749
9.16	0.04	0.00543096	0.00012005
9.20	0.04	0.00562716	0.00017549
9.24	0.04	0.00482090	0.00054104
9.28	0.04	0.00520843	0.00053588
9.32	0.04	0.00511428	0.00003646
9.36	0.04	0.00592782	0.00002190
9.40	0.04	0.00577239	0.00053520
9.44	0.04	0.00690300	0.00050820
9.48	0.04	0.00511886	0.00003310
9.52	0.04	0.00540866	0.00017201
9.56	0.04	0.00539904	0.00013540
9.60	0.04	0.00591085	0.00028746
9.64	0.04	0.00588749	0.00042946
9.68	0.04	0.00797147	0.00102588
9.72	0.04	0.00707577	0.00068119
9.76	0.04	0.01046243	0.00144531
9.80	0.04	0.00869387	0.00134421
9.84	0.04	0.00668042	0.00075236
9.88	0.04	0.00972471	0.00018303
9.92	0.04	0.00754254	0.00023882
9.96	0.04	0.00818315	0.00142426
10.00	0.04	0.00636371	0.00070119
10.04	0.04	0.00538462	0.00060069
10.08	0.04	0.00592006	0.00033774
10.12	0.04	0.00740840	0.00066924
10.16	0.04	0.00776483	0.00111429
10.20	0.04	0.00671919	0.00126928
10.24	0.04	0.00657769	0.00071997
10.28	0.04	0.00655009	0.00089596
10.32	0.04	0.00626483	0.00079211
10.36	0.04	0.00660960	0.00085007
10.40	0.04	0.00825871	0.00107736
10.44	0.04	0.00939413	0.00185631
10.48	0.04	0.00603618	0.00048906
10.52	0.04	0.00872567	0.00046759
10.56	0.04	0.00916267	0.00092197
10.60	0.04	0.00750063	0.00069638
10.64	0.04	0.00530512	0.00075756
10.68	0.04	0.01019289	0.00146354
10.72	0.04	0.00821570	0.00105013
10.76	0.04	0.00727725	0.00098639
10.80	0.04	0.00576143	0.00057443
10.84	0.04	0.00584056	0.00085749
10.88	0.04	0.00653644	0.00059595
10.92	0.04	0.00804991	0.00097325
10.96	0.04	0.00770085	0.00083292
11.00	0.04	0.00763873	0.00080063
11.04	0.04	0.00764374	0.00064510
11.08	0.04	0.00872646	0.00116806
11.12	0.04	0.00745032	0.00048699
11.16	0.04	0.00668883	0.00025616
11.20	0.04	0.00808331	0.00091105
11.24	0.04	0.00861323	0.00070983
11.28	0.04	0.00982485	0.00065338
11.32	0.04	0.00734047	0.00094385
11.36	0.04	0.00981148	0.00109804
11.40	0.04	0.00698982	0.00059081
11.44	0.04	0.00724743	0.00052817
11.48	0.04	0.00783290	0.00070348
11.52	0.04	0.00834421	0.00081856
11.56	0.04	0.00592055	0.00077581
11.60	0.04	0.00761086	0.00057697
11.64	0.04	0.00952897	0.00090461
11.68	0.04	0.00774365	0.00118871
11.72	0.04	0.00780740	0.00097752
11.76	0.04	0.00807289	0.00077237
11.80	0.04	0.00930639	0.00137291
11.84	0.04	0.00826773	0.00116744
11.88	0.04	0.00777085	0.00088333
11.92	0.04	0.00612592	0.00078161
11.96	0.04	0.00701714	0.00088393
12.00	0.04	0.00699714	0.00072335
12.04	0.04	0.00676217	0.00145433
12.08	0.04	0.00622312	0.00112380
12.12	0.04	0.00612238	0.00122672
12.16	0.04	0.00803136	0.00175403
12.20	0.04	0.01256418	0.00296208
12.24	0.04	0.00843828	0.00136440
12.28	0.04	0.00651962	0.00109554
12.32	0.04	0.00736740	0.00096247
12.36	0.04	0.00599197	0.00108991
12.40	0.04	0.00608824	0.00145660
12.44	0.04	0.00699291	0.00148712
12.48	0.04	0.00704717	0.00122236
12.52	0.04	0.00590817	0.00117955
12.56	0.04	0.00843290	0.00194003
12.60	0.04	0.01200580	0.00301870
12.64	0.04	0.01350126	0.00311798
12.68	0.04	0.00684240	0.00138322
12.72	0.04	0.00703840	0.00106465
12.76	0.04	0.00800788	0.00136767
12.80	0.04	0.00734981	0.00147434
12.84	0.04	0.00911770	0.00161614
12.88	0.04	0.01079635	0.00231635
12.92	0.04	0.00743180	0.00108606
12.96	0.04	0.00551325	0.00073293
13.00	0.04	0.00576184	0.00082853
13.04	0.04	0.00616129	0.00086631
13.08	0.04	0.00847770	0.00170869
13.12	0.04	0.01633512	0.00397302
13.16	0.04	0.00819430	0.00200287
13.20	0.04	0.00837641	0.00110205
13.24	0.04	0.01031179	0.00084174
13.28	0.04	0.03545335	0.00039593
13.32	0.04	0.04007580	0.00011417
13.36	0.04	0.02808339	0.00039346
13.40	0.04	0.01873844	0.00029221
13.44	0.04	0.01302109	0.00048063
13.48	0.04	0.01215107	0.00015589
13.52	0.04	0.01069569	0.00075819
13.56	0.04	0.00939244	0.00116980
13.60	0.04	0.00876887	0.00103833
13.64	0.04	0.00861789	0.00050350
13.68	0.04	0.01030935	0.00104725
13.72	0.04	0.00753507	0.00170604
13.76	0.04	0.00740646	0.00143755
13.80	0.04	0.00795228	0.00194867
13.84	0.04	0.00679288	0.00178209
13.88	0.04	0.00619093	0.00116617
13.92	0.04	0.00678930	0.00127238
13.96	0.04	0.00791130	0.00124968
14.00	0.04	0.00596443	0.00086107
14.04	0.04	0.00477612	0.00071674
14.08	0.04	0.00453720	0.00082954
14.12	0.04	0.00554871	0.00093643
14.16	0.04	0.00522871	0.00109338
14.20	0.04	0.00595381	0.00087599
14.24	0.04	0.00609493	0.00080061
14.28	0.04	0.00717745	0.00116102
14.32	0.04	0.00878314	0.00071787
14.36	0.04	0.00875403	0.00110836
14.40	0.04	0.01079684	0.00248339
14.44	0.04	0.01328416	0.00306841
14.48	0.04	0.01534318	0.00289882
14.52	0.04	0.01429366	0.00233223
14.56	0.04	0.01566787	0.00202918
14.60	0.04	0.01096498	0.00159792
14.64	0.04	0.00729566	0.00152154
14.68	0.04	0.00692403	0.00141815
14.72	0.04	0.00629134	0.00101601
14.76	0.04	0.00570334	0.00113416
14.80	0.04	0.00574652	0.00109236
14.84	0.04	0.00530480	0.00086728
14.88	0.04	0.00490990	0.00081942
14.92	0.04	0.00528415	0.00054717
14.96	0.04	0.00460571	0.00061514
15.00	0.04	0.00510675	0.00075323
15.04	0.04	0.00447336	0.00063978
15.08	0.04	0.00462482	0.00079156
15.12	0.04	0.00460885	0.00064448
15.16	0.04	0.00453766	0.00078018
15.20	0.04	0.00691202	0.00138095
15.24	0.04	0.00582818	0.00134865
15.28	0.04	0.00515704	0.00089652
15.32	0.04	0.00489397	0.00107240
15.36	0.04	0.00598126	0.00118133
15.40	0.04	0.00526777	0.00088397
15.44	0.04	0.00531342	0.00107004
15.48	0.04	0.00573378	0.00099442
15.52	0.04	0.00518574	0.00097634
15.56	0.04	0.00656601	0.00168511
15.60	0.04	0.00578557	0.00104257
15.64	0.04	0.00491198	0.00093585
15.68	0.04	0.00466822	0.00099849
15.72	0.04	0.00439029	0.00085285
15.76	0.04	0.00486406	0.00088379
15.80	0.04	0.00599938	0.00104504
15.84	0.04	0.00500315	0.00089263
15.88	0.04	0.00592979	0.00097650
15.92	0.04	0.00663389	0.00138739
15.96	0.04	0.00654098	0.00149568
16.00	0.04	0.00552765	0.00105263
16.04	0.04	0.00527536	0.00108737
16.08	0.04	0.00527865	0.00110699
16.12	0.04	0.00705712	0.00125324
16.16	0.04	0.02034125	0.00014684
16.20	0.04	0.02763690	0.00003440
16.24	0.04	0.02107448	0.00049228
16.28	0.04	0.01458700	0.00042057
16.32	0.04	0.00715998	0.00157865
16.36	0.04	0.01263577	0.00078995
16.40	0.04	0.02404242	0.00002522
16.44	0.04	0.02285616	-0.00016725
16.48	0.04	0.01910764	-0.00007830
16.52	0.04	0.02263564	0.00031586
16.56	0.04	0.01976188	0.00050662
16.60	0.04	0.02592097	0.00025076
16.64	0.04	0.01129660	0.00055849
16.68	0.04	0.01815555	0.00020309
16.72	0.04	0.01610023	0.00047151
16.76	0.04	0.00909076	0.00118687
16.80	0.04	0.00974581	0.00100333
16.84	0.04	0.00934937	0.00102853
16.88	0.04	0.00690568	0.00161583
16.92	0.04	0.00574702	0.00065250
16.96	0.04	0.00514357	0.00049143
17.00	0.04	0.00439587	0.00058209
17.04	0.04	0.00527239	0.00098512
17.08	0.04	0.00456169	0.00065366
17.12	0.04	0.00348368	0.00040731
17.16	0.04	0.00420219	0.00044965
17.20	0.04	0.00359646	0.00028114
17.24	0.04	0.00316236	0.00042432
17.28	0.04	0.00375965	0.00022646
17.32	0.04	0.00363739	0.00019404
17.36	0.04	0.00366747	0.00032900
17.40	0.04	0.00360491	0.00013650
17.44	0.04	0.00293449	0.00033719
17.48	0.04	0.00367028	0.00031517
17.52	0.04	0.00286060	0.00027761
17.56	0.04	0.00342636	0.00038599
17.60	0.04	0.00376950	0.00024367
17.64	0.04	0.00400484	0.00044085
17.68	0.04	0.00432121	0.00050674
17.72	0.04	0.00455588	0.00058202
17.76	0.04	0.00333626	0.00064158
17.80	0.04	0.00435438	0.00044921
17.84	0.04	0.00441835	0.00044850
17.88	0.04	0.00438589	0.00020671
17.92	0.04	0.00565988	0.00030618
17.96	0.04	0.00469322	0.00063179
18.00	0.04	0.00412287	0.00053991
18.04	0.04	0.00426448	0.00066686
18.08	0.04	0.00404958	0.00040784
18.12	0.04	0.00387722	0.00043923
18.16	0.04	0.00421283	0.00051510
18.20	0.04	0.00440933	0.00054661
18.24	0.04	0.00517241	0.00042677
18.28	0.04	0.00440768	0.00032754
18.32	0.04	0.00459593	0.00030400
18.36	0.04	0.00554258	0.00063450
18.40	0.04	0.00442555	0.00057513
18.44	0.04	0.00497400	0.00055930
18.48	0.04	0.00366876	0.00055881
18.52	0.04	0.00506206	0.00009382
18.56	0.04	0.00483695	0.00024502
18.60	0.04	0.00483639	0.00040559
18.64	0.04	0.00366509	0.00030201
18.68	0.04	0.00409820	0.00055405
18.72	0.04	0.00431807	0.00014784
18.76	0.04	0.00329591	0.00033468
18.80	0.04	0.00356601	0.00045627
18.84	0.04	0.00313658	0.00030817
18.88	0.04	0.00379070	0.00049960
18.92	0.04	0.00405585	0.00049420
18.96	0.04	0.00452977	0.00049965
19.00	0.04	0.00473425	0.00025332
19.04	0.04	0.00437939	0.00040163
19.08	0.04	0.00403711	0.00023524
19.12	0.04	0.00473681	0.00025451
19.16	0.04	0.00848657	0.00168351
19.20	0.04	0.00701249	0.00099308
19.24	0.04	0.00475141	0.00061521
19.28	0.04	0.00505227	0.00038360
19.32	0.04	0.00693440	0.00115111
19.36	0.04	0.00491361	0.00041901
19.40	0.04	0.00441862	0.00068396
19.44	0.04	0.00524143	0.00106296
19.48	0.04	0.00807770	0.00124969
19.52	0.04	0.00566381	0.00083318
19.56	0.04	0.00586665	0.00073563
19.60	0.04	0.00469988	0.00040876
19.64	0.04	0.00524438	0.00063347
19.68	0.04	0.00640598	0.00107684
19.72	0.04	0.00498923	0.00072537
19.76	0.04	0.00670675	0.00071871
19.80	0.04	0.00742495	0.00136187
19.84	0.04	0.00549162	0.00078461
19.88	0.04	0.00385851	0.00045470
19.92	0.04	0.00482167	0.00064850
19.96	0.04	0.00539787	0.00056496
20.00	0.04	0.00362044	0.00054388
20.04	0.04	0.00470744	0.00035104
20.08	0.04	0.00387106	0.00055750
20.12	0.04	0.00484957	0.00069165
20.16	0.04	0.00465622	0.00076091
20.20	0.04	0.00456910	0.00079564
20.24	0.04	0.00559386	0.00039892
20.28	0.04	0.02391488	-0.00005610
20.32	0.04	0.02047019	0.00003459
20.36	0.04	0.01407404	0.00032193
20.40	0.04	0.02589226	0.00016593
20.44	0.04	0.02049748	0.00038718
20.48	0.04	0.03772815	0.00017409
20.52	0.04	0.03201975	-0.00011209
20.56	0.04	0.02600549	0.00008988
20.60	0.04	0.01524139	0.00027984
20.64	0.04	0.00844151	0.00045221
20.68	0.04	0.05600807	-0.00002438
20.72	0.04	0.04130011	0.00037604
20.76	0.04	0.01854009	0.00019111
20.80	0.04	0.00672516	0.00077231
20.84	0.04	0.00938785	0.00042358
20.88	0.04	0.02883421	-0.00000419
20.92	0.04	0.01231691	0.00038065
20.96	0.04	0.02346005	0.00011357
21.00	0.04	0.06069819	0.00042838
21.04	0.04	0.06790256	-0.00029370
21.08	0.04	0.02649842	0.00037510
21.12	0.04	0.02116275	0.00029211
21.16	0.04	0.01491416	0.00036350
21.20	0.04	0.00480261	0.00097869
21.24	0.04	0.01906739	0.00042530
21.28	0.04	0.02558800	-0.00012614
21.32	0.04	0.01836399	0.00077811
21.36	0.04	0.02360944	0.00076521
21.40	0.04	0.01914390	0.00016150
21.44	0.04	0.02586407	0.00018507
21.48	0.04	0.00722444	0.00037116
21.52	0.04	0.02679902	0.00037747
21.56	0.04	0.05130495	0.00013730
21.60	0.04	0.04832883	-0.00004105
21.64	0.04	0.01865501	0.00010184
21.68	0.04	0.00664021	0.00056728
21.72	0.04	0.02463634	0.00008363
21.76	0.04	0.04147081	0.00018816
21.80	0.04	0.07890173	0.00014431
21.84	0.04	0.07141998	0.00008051
21.88	0.04	0.00595960	0.00084525
21.92	0.04	0.01758342	0.00023388
21.96	0.04	0.04083490	0.00009573
22.00	0.04	0.01245266	0.00037220
22.04	0.04	0.00514507	0.00051035
22.08	0.04	0.00970212	0.00020261
22.12	0.04	0.00786598	0.00073595
22.16	0.04	0.00453914	0.00061755
22.20	0.04	0.00464990	0.00078886
22.24	0.04	0.00374574	0.00051690
22.28	0.04	0.00487345	0.00064042
22.32	0.04	0.00395849	0.00033169
22.36	0.04	0.00421876	0.00054930
22.40	0.04	0.00401568	0.00070391
22.44	0.04	0.00376212	0.00071344
22.48	0.04	0.00361877	0.00060410
22.52	0.04	0.00398780	0.00101473
22.56	0.04	0.00451378	0.00102883
22.60	0.04	0.00439560	0.00109932
22.64	0.04	0.00451716	0.00091476
22.68	0.04	0.00478550	0.00106203
22.72	0.04	0.00493275	0.00068246
22.76	0.04	0.00479804	0.00074811
22.80	0.04	0.00512264	0.00057957
22.84	0.04	0.00418845	0.00055279
22.88	0.04	0.00371658	0.00065078
22.92	0.04	0.00489676	0.00097446
22.96	0.04	0.00379269	0.00083269
23.00	0.04	0.00384882	0.00092558
23.04	0.04	0.00449156	0.00117071
23.08	0.04	0.00534704	0.00113628
23.12	0.04	0.00540324	0.00135043
23.16	0.04	0.00594310	0.00111680
23.20	0.04	0.00511879	0.00136848
23.24	0.04	0.00453873	0.00094331
23.28	0.04	0.00489374	0.00113939
23.32	0.04	0.00567277	0.00111931
23.36	0.04	0.00944749	0.00201631
23.40	0.04	0.01630485	0.00494182
23.44	0.04	0.01369493	0.00327635
23.48	0.04	0.01516284	0.00384732
23.52	0.04	0.00985941	0.00214557
23.56	0.04	0.00606784	0.00124917
23.60	0.04	0.00543755	0.00088969
23.64	0.04	0.00671534	0.00145018
23.68	0.04	0.01678118	0.00022787
23.72	0.04	0.01503224	0.00033051
23.76	0.04	0.01257212	0.00038723
23.80	0.04	0.01558407	0.00023792
23.84	0.04	0.01476569	0.00042265
23.88	0.04	0.01507525	0.00126930
23.92	0.04	0.01075037	0.00086112
23.96	0.04	0.01810056	0.00041176
24.00	0.04	0.01828685	0.00027218
24.04	0.04	0.01509391	0.00078558
24.08	0.04	0.00470886	0.00071522
24.12	0.04	0.00687544	0.00048794
24.16	0.04	0.01782825	0.00014062
24.20	0.04	0.02174823	0.00017858
24.24	0.04	0.06290380	0.00025950
24.28	0.04	0.07168937	0.00021226
24.32	0.04	0.05204517	0.00005925
24.36	0.04	0.04651209	-0.00003643
24.40	0.04	0.04857080	-0.00004944
24.44	0.04	0.05092004	0.00028331
24.48	0.04	0.04596661	0.00009142
24.52	0.04	0.05245043	0.00006722
24.56	0.04	0.05349843	-0.00003193
24.60	0.04	0.03270219	0.00023833
24.64	0.04	0.00677913	0.00069141
24.68	0.04	0.01474702	0.00040898
24.72	0.04	0.00982893	0.00168387
24.76	0.04	0.00841346	0.00187914
24.80	0.04	0.02845902	0.00040282
24.84	0.04	0.05499363	0.00023400
24.88	0.04	0.06947510	0.00027958
24.92	0.04	0.09565638	-0.00033484
24.96	0.04	0.04089097	0.00023888
25.00	0.04	0.01627445	0.00037955
25.04	0.04	0.01573162	0.00011389
25.08	0.04	0.01491781	0.00026443
25.12	0.04	0.00820059	0.00024141
25.16	0.04	0.00777307	0.00014479
25.20	0.04	0.00827849	0.00025745
25.24	0.04	0.00770664	0.00017514
25.28	0.04	0.00627929	0.00027619
25.32	0.04	0.00625724	0.00025895
25.36	0.04	0.00507953	0.00044510
25.40	0.04	0.00375637	0.00061842
25.44	0.04	0.00432632	0.00085635
25.48	0.04	0.00450044	0.00081703
25.52	0.04	0.00374986	0.00053427
25.56	0.04	0.00376063	0.00025476
25.60	0.04	0.00356670	0.00048665
25.64	0.04	0.00359603	0.00046775
25.68	0.04	0.00368779	0.00025475
25.72	0.04	0.00395747	0.00046363
25.76	0.04	0.00395429	0.00048970
25.80	0.04	0.00396268	0.00046269
25.84	0.04	0.00353231	0.00041118
25.88	0.04	0.00357391	0.00032140
25.92	0.04	0.00358729	0.00047112
25.96	0.04	0.00374552	0.00041095
26.00	0.04	0.00300165	0.00049399
26.04	0.04	0.00317822	0.00036195
26.08	0.04	0.00322310	0.00047432
26.12	0.04	0.00417778	0.00046403
26.16	0.04	0.00414499	0.00085796
26.20	0.04	0.00400421	0.00064222
26.24	0.04	0.00355861	0.00066005
26.28	0.04	0.00487410	0.00054299
26.32	0.04	0.00348835	0.00027673
26.36	0.04	0.00461123	0.00029051
26.40	0.04	0.03166979	-0.00011398
26.44	0.04	0.03984599	0.00040245
26.48	0.04	0.03599025	0.00002099
26.52	0.04	0.01000952	0.00007902
26.56	0.04	0.00319075	0.00038444
26.60	0.04	0.00391252	0.00023216
26.64	0.04	0.00792021	0.00017413
26.68	0.04	0.02390134	0.00012399
26.72	0.04	0.03337106	0.00005502
26.76	0.04	0.03157857	0.00015503
26.80	0.04	0.03633507	0.00004687
26.84	0.04	0.02612518	0.00000590
26.88	0.04	0.00322060	0.00051127
26.92	0.04	0.01154229	0.00012047
26.96	0.04	0.01281179	0.00023381
27.00	0.04	0.00475350	0.00047265
27.04	0.04	0.00692975	0.00022100
27.08	0.04	0.03796690	0.00001078
27.12	0.04	0.03379591	0.00052610
27.16	0.04	0.01242901	0.00044513
27.20	0.04	0.01987041	0.00008912
27.24	0.04	0.03734690	0.00002849
27.28	0.04	0.02447536	0.00003244
27.32	0.04	0.02128840	0.00011282
27.36	0.04	0.02104075	0.00012582
27.40	0.04	0.01251269	0.00022999
27.44	0.04	0.02349245	-0.00015678
27.48	0.04	0.02617027	0.00003951
27.52	0.04	0.02318586	0.00000959
27.56	0.04	0.01487413	0.00004818
