onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
473.22	0.5	Oberkörper		body		NN		
473.72	24.0	Bubba		male		NE		
497.72	0.2	zieht				VVFIN		
497.92	0.1	die				ART		
498.02	0.4	Unterlippe		face		NE		
498.42	0.2	ein				PTKVZ		
498.62	6.4	Forrest		mname		NN		
505.02	0.2	und				KON		
505.22	0.2	Bubba		mname		NE		
505.42	0.4	mustern				VVFIN		
505.82	0.2	sich				PRF		
506.02	0.3	und				KON		
506.32	0.1	schüttelt				VVFIN		
506.42	0.3	den				ART		
506.72	0.1	Kopf		head		NN		
506.82	7.4	sie				PPER		
514.22	0.5	folgen#Dan		#	#	#		
518.12	40.8	Soldaten		male		NN		
558.92	0.2	die				ART		
559.12	0.2	genau				ADJD		
559.32	0.2	wie				KOKOM		
559.52	0.2	Dan		male		NE		
559.72	0.5	aussehen				VVINF		
560.22	0.5	sterben				VVFIN		
560.72	0.2	in				APPR		
560.92	0.3	vier				CARD		
561.22	0.2	historischen				ADJA		
561.42	0.9	Kriegen		setting_new		NN		
578.02	6.0	er				PPER		
584.02	0.2	geht				VVFIN		
584.22	0.1	in				APPR		
584.32	0.1	eine				ART		
584.42	0.2	Latrine		furniture		NN		
584.62	15.2	sein				PPOSAT		
599.82	0.2	Kopf		head		NN		
600.02	0.6	verschwindet				VVFIN		
600.62	0.2	hinter				APPR		
600.82	0.2	der				ART		
601.02	0.5	brusthohen				ADJA		
601.52	0.5	Latrinentür		roomgeo		NN		
604.22	4.9	auf				APPR		
609.12	0.2	Patrouille				NN		
609.32	0.4	gehen				VVFIN		
609.72	0.5	Forrest		mname		NN		
610.22	0.1	und				KON		
610.32	0.1	Bubba		mname		NE		
610.42	0.3	mit				APPR		
610.72	0.4	anderen				PIS		
611.12	0.2	durch				APPR		
611.32	0.1	ein				ART		
611.42	0.4	Reisfeld		setting_new;geo		NN		
611.82	0.3	sie				PPER		
612.12	0.3	tragen				VVFIN		
612.42	0.7	tarnfarbene				ADJA		
613.12	0.3	Helme		object		NN		
613.42	0.7	olivgrüne				ADJA		
614.12	0.6	Uniformen		body		NN		
614.72	0.1	und				KON		
614.82	0.5	Rucksäcke		object		NN		
615.32	0.5	ihre				PPOSAT		
615.82	0.4	Gewehre		object		NN		
616.22	0.3	halten				VVFIN		
616.52	0.1	sie				PPER		
616.62	0.2	quer				ADJD		
616.82	0.2	vor				APPR		
617.02	0.2	sich				PRF		
617.22	6.1	zwischen				APPR		
623.32	0.3	Feldern		geo		NN		
623.62	0.3	gehen				VVFIN		
623.92	0.1	sie				PPER		
624.02	0.1	eine				ART		
624.12	0.3	Sandpiste		geo		NN		
624.42	0.6	entlang				PTKVZ		
625.02	11.2	Forrest#Gesicht		#	#	#		
636.22	0.4	ist				VAFIN		
636.62	0.4	schmutzig				ADJD		
637.02	0.2	unter				APPR		
637.22	0.4	einem				ART		
637.62	0.3	Riemen		object		NN		
637.92	0.2	an				APPR		
638.12	0.2	seinem				PPOSAT		
638.32	0.2	Helm		head		NN		
638.52	0.3	klemmt				VVFIN		
638.82	0.1	ein				ART		
638.92	0.6	Plastikfläschchen		object		NN		
639.52	1.0	ein				ART		
640.52	0.4	vorn				ADV		
640.92	0.3	gehender				ADJA		
641.22	0.3	Soldat		male		NN		
641.52	0.2	hebt				VVFIN		
641.72	0.1	die				ART		
641.82	0.1	Faust		bodypart		NN		
641.92	2.7	der				ART		
644.62	0.2	Trupp		males		NE		
644.82	0.2	hockt				VVFIN		
645.02	0.2	sich				PRF		
645.22	0.3	links				ADV		
645.52	0.1	und				KON		
645.62	0.3	rechts				ADV		
645.92	0.1	der				ART		
646.02	0.3	Piste		geo		NN		
646.32	0.1	an				APPR		
646.42	0.1	die				ART		
646.52	0.2	Böschung		geo		NN		
646.72	16.4	Dan		mname		NE		
663.12	0.2	geht				VVFIN		
663.32	0.2	nach				APPR		
663.52	0.3	vorn				ADV		
666.92	0.4	er				PPER		
667.32	0.2	hockt				VVFIN		
667.52	0.1	sich				PRF		
667.62	0.2	hin				ADV		
667.82	0.6	dreht				VVFIN		
668.42	0.2	sich				PRF		
668.62	0.2	zu				APPR		
668.82	0.2	seinen				PPOSAT		
669.02	0.3	Männern		males		NN		
669.32	0.1	um				PTKVZ		
669.42	0.3	und				KON		
669.72	0.2	zeigt				VVFIN		
669.92	0.1	mit				APPR		
670.02	0.2	zwei				CARD		
670.22	0.5	Fingern		bodypart		NN		
670.72	0.1	auf				APPR		
670.82	0.2	seine				PPOSAT		
671.02	0.3	Augen		face		NN		
671.32	3.5	Dan		male		NE		
674.82	0.4	legt				VVFIN		
675.22	0.1	sich				PRF		
675.32	0.1	flach				ADJD		
675.42	0.2	auf				APPR		
675.62	0.2	die				ART		
675.82	0.3	Piste		geo		NN		
676.12	0.1	und				KON		
676.22	0.3	späht				VVFIN		
676.52	0.2	über				APPR		
676.72	0.2	den				ART		
676.92	0.3	Boden		geo		NN		
677.22	0.4	direkt				ADJD		
677.62	0.0	vor				APPR		
677.62	0.3	ihm				PPER		
677.92	0.2	ein				ART		
678.12	10.6	Soldat		male		NN		
688.72	0.1	mit				APPR		
688.82	0.4	Hornbrille		object		NE		
689.22	3.1	ein				ART		
692.32	0.5	Schwarzer		male		NN		
692.82	10.6	vorne				ADV		
703.42	0.2	steht				VVFIN		
703.62	0.5	Lieutenant				NN		
704.12	0.1	Dan		mname		NE		
704.22	0.3	wieder				ADV		
704.52	0.1	auf				PTKVZ		
704.62	21.9	hinter				APPR		
726.52	0.3	Da#n		#	#	#		
726.92	0.6	fliegt				VVFIN		
727.52	0.3	Erde				NN		
727.82	0.2	hoch		setting_new		PTKVZ		
728.02	8.3	bis				APPR		
736.32	0.2	zur				APPRART		
736.52	0.2	Brust		bodypart		NN		
736.72	0.1	in				APPR		
736.82	0.3	trübem				ADJA		
737.12	0.1	Wasser		geo		NN		
737.22	0.6	wartet				VVFIN		
737.82	0.3	der				ART		
738.12	0.1	Trupp		males		NE		
738.22	0.2	durch				APPR		
738.42	0.2	ein				ART		
738.62	0.4	Reisfeld		setting_new;geo		NN		
739.02	25.2	sie				PPER		
764.22	0.2	gehen				VVFIN		
764.42	0.1	durch				APPR		
764.52	0.2	einen				ART		
764.72	0.2	Fluss		setting_new;geo		NN		
786.82	44.6	liegt				VVFIN		
831.42	0.2	unter				APPR		
831.62	0.1	einer				ART		
831.72	0.2	Plane		locale		NN		
831.92	0.5	und				KON		
832.42	0.4	schreibt				VVFIN		
833.32	15.1	Jenny		fname		NE		
848.42	0.3	kommt				VVFIN		
848.72	0.0	aus				APPR		
848.72	0.2	dem				ART		
848.92	0.3	Wohnwagen		object		NN		
849.22	0.4	ihrer				PPOSAT		
849.62	0.2	Oma		setting_new;female		NN		
849.82	0.1	sie				PPER		
849.92	5.2	steigt				VVFIN		
855.12	0.2	zu				APPR		
855.32	0.4	anderen				ADJA		
855.72	0.3	Hippies		persons		NN		
856.02	0.1	in				APPR		
856.12	0.2	einen				ART		
856.32	0.3	VW-Bus		object		NN		
856.62	10.7	auf				APPR		
