onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
1526.100	0.400	Stadion		setting_rec		NN		
1526.500	0.400	formen				VVFIN		
1526.900	0.100	die				ART		
1527.000	0.400	Zuschauer		persons		NN		
1527.400	0.200	mit				APPR		
1527.600	0.100	den				ART		
1527.700	0.600	Tafeln		object		NN		
1528.300	0.200	Go				NE		
1528.500	0.500	Forrest		mname		NE		
1529.000	0.600	der				PDS		
1529.600	0.300	hängt				VVFIN		
1529.900	0.200	alle				PIAT		
1530.100	0.300	Gegner		persons		NN		
1530.400	0.100	ab				PTKVZ		
1530.500	1.200	und				KON		
1531.700	0.300	erreicht				VVFIN		
1532.000	0.100	die				ART		
1532.100	0.600	Touchdown-Zone		roomgeo		NN		
1532.700	1.500	die				ART		
1534.200	0.500	Tafeln		object		NN		
1534.700	0.300	formen				VVFIN		
1535.000	0.200	ein				ART		
1535.200	0.200	Stopp				NN		
1535.400	0.300	die				ART		
1535.700	0.400	Kapelle				NN		
1536.100	0.300	stellt				VVFIN		
1536.400	0.100	sich				PRF		
1536.500	0.200	Forrest		mname		NN		
1536.700	0.300	in				APPR		
1537.000	0.100	den				ART		
1537.100	0.200	Weg				NN		
1537.300	0.400	er				PPER		
1537.700	0.300	bleibt				VVFIN		
1538.000	0.300	stehen				VVFIN		
1538.300	0.400	die				ART		
1538.700	0.300	Gegner		persons		NN		
1539.000	0.500	stürzen				VVFIN		
1539.500	0.500	übereinander				PTKVZ		
1540.000	15.700	Forrest		mname		NN		
1555.700	0.300	vor				APPR		
1556.000	0.200	einem				ART		
1556.200	0.100	Buffet		setting_new		NN		
1556.300	11.300	ein#Kellner		#	#	#		
1567.600	0.400	öffnet#ihm		#	#	#		
1568.000	0.100	eine				ART		
1568.100	0.400	Cola		object		NN		
1568.500	11.300	Kennedy		setting_new;mname		NE		
1579.800	4.300	schwarz-weiß				ADJD		
1584.100	0.300	Aufnahmen		setting_new		NN		
1584.400	0.500	in				APPR		
1584.900	0.200	der				ART		
1585.100	0.600	Spielerschlange		person		NN		
1585.700	0.300	trippelt				VVFIN		
1586.000	0.400	Forrest		mname		NN		
1586.400	0.500	unruhig				ADJD		
1586.900	0.100	hin				ADV		
1587.000	0.100	und				KON		
1587.100	0.200	her				ADV		
1587.300	0.200	und				KON		
1587.500	0.300	hält				VVFIN		
1587.800	0.000	sich				PRF		
1587.800	0.200	den				ART		
1588.000	0.200	Bauch		body		NN		
1591.700	0.600	zu				APPR		
1592.300	0.300	Forrest		mname		NN		
1592.600	7.900	in				APPR		
1600.500	0.100	der				ART		
1600.600	0.900	Präsidenten-Toilette		setting_new		NN		
1601.500	0.200	mit				APPR		
1601.700	0.300	vielen				PIAT		
1602.000	0.800	Privatfotos		object		NN		
1602.800	0.300	sowie				KON		
1603.100	0.500	rotem				ADJA		
1603.600	0.100	und				KON		
1603.700	0.400	schwarzem				ADJA		
1604.100	0.400	Telefon		object		NN		
1604.500	0.400	neben				APPR		
1604.900	0.100	dem				ART		
1605.000	0.200	Klo		furniture		NN		
1605.200	1.000	Forrest		mname		NN		
1606.200	0.200	schließt				VVFIN		
1606.400	0.300	seine				PPOSAT		
1606.700	0.300	Hose		body		NN		
1607.000	0.200	und				KON		
1607.200	0.100	geht				VVFIN		
1607.300	0.200	zum				APPRART		
1607.500	0.300	Waschtisch		furniture		NN		
1607.800	1.000	dort				ADV		
1608.800	0.200	stehen				VVFIN		
1609.000	0.600	eingerahmtes				ADJA		
1609.600	0.100	Bild		object		NN		
1609.700	0.300	von				APPR		
1610.000	0.300	Marilyn				NE		
1610.300	0.200	Monroe		female		NE		
1610.500	0.500	mit				APPR		
1611.000	0.400	Widmung				NN		
1611.400	0.300	und				KON		
1611.700	0.100	ein				ART		
1611.800	0.300	Bild		object		NN		
1612.100	0.000	von				APPR		
1612.100	0.300	John				NE		
1612.400	0.200	F				NE		
1612.600	0.300	und				KON		
1612.900	0.200	Robert				NE		
1613.100	0.100	Kennedy		mname		NE		
1613.200	20.700	auf				APPR		
1633.900	0.100	dem				ART		
1634.000	0.400	Campus		setting_new		NN		
1634.400	11.100	ein				ART		
1645.500	0.500	Offizier		male		NN		
1646.000	0.300	kommt				VVFIN		
1646.300	0.200	zu				APPR		
1646.500	0.200	ihnen				PPER		
1651.700	3.100	er				PPER		
1654.800	0.200	gibt				VVFIN		
1655.000	0.000	ihm				PPER		
1655.000	0.300	eine				ART		
1655.300	1.000	Army-Werbebroschüre		object		NN		
1656.300	2.000	in				APPR		
1658.300	0.200	einem				ART		
1658.500	0.400	Army-Bus				NN		
1658.900	0.300	zum				APPRART		
1659.200	0.200	Fahrer		setting_new;male		NN		
1659.400	13.600	ein				ART		
1673.000	0.500	Schwarzer		male		NN		
1673.500	0.600	versperrt				VVFIN		
1674.100	0.300	leeren				ADJA		
1674.400	0.300	Platz		object		NN		
1674.700	0.300	neben				APPR		
1675.000	0.100	sich				PRF		
1675.100	1.600	eingeschüchtert				ADJD		
1676.700	0.300	geht				VVFIN		
1677.000	0.300	Forrest		mname		NN		
1677.300	0.400	weiter				PTKVZ		
1677.700	8.300	Er				PPER		
1686.000	0.100	sieht				VVFIN		
1686.100	0.100	zu				APPR		
1686.200	0.200	einen				ART		
1686.400	0.400	Schwarzen		male		NN		
1686.800	0.200	mit				APPR		
1687.000	0.500	vorstehender				ADJA		
1687.500	0.300	Unterlippe		face		NN		
1687.800	0.500	Der				PDS		
1688.300	0.200	nimmt				VVFIN		
1688.500	0.200	einen				ART		
1688.800	0.400	Koffer#vom		#	#	#		
1689.200	0.300	Sitz		object		NN		
1689.500	8.300	er				PPER		
1697.800	0.100	gibt				VVFIN		
1697.900	0.200	ihm				PPER		
1698.100	0.100	ein				ART		
1698.200	0.400	Taschentuch		object		NN		
1711.700	24.300	eine				ART		
1736.000	0.300	schwarze				ADJA		
1736.300	0.300	Köchin		female		NN		
1736.600	0.300	bedient				VVFIN		
1736.900	0.200	einen				ART		
1737.100	0.400	Weißen		setting_new;male		NN		
1737.500	0.200	im				APPRART		
1737.700	0.300	gleichen				ADJA		
1738.000	0.200	Haus		geo		NN		
1738.200	0.400	bedient				VVFIN		
1738.600	0.100	auch				ADV		
1738.700	0.100	die				ART		
1738.800	0.300	schwarze				ADJA		
1739.100	0.500	Großmutter		female		NN		
1739.600	0.200	ihren				PPOSAT		
1739.800	0.300	weißen				ADJA		
1740.100	0.300	Herren		male		NN		
1740.400	26.500	im				APPRART		
1766.900	0.500	Schlafsaal		setting_new		NN		
1771.600	5.000	die				ART		
1776.600	0.200	Männer		male		NN		
1776.800	0.100	sind				VAFIN		
1776.900	0.200	in				APPR		
1777.100	0.500	Unterwäsche		body		NN		
1777.600	18.100	jeder#setzt		#	#	#		
1795.700	0.200	sei#n		#	#	#		
1795.900	0.200	Gewehr		object		NN		
1796.100	0.400	zusammen				PTKVZ		
1831.600	15.900	Sie				PPER		
1847.500	0.300	putzen				VVFIN		
1847.800	0.400	Stiefel		object		NN		
1848.400	10.500	Sie				PPER		
1858.900	0.100	scheuern				VVFIN		
1859.000	0.300	den				ART		
1859.300	0.300	Boden		roomgeo		NN		
1859.600	0.100	mit				APPR		
1859.700	0.400	Zahnbürsten		object		NN		
1860.100	11.400	es				PPER		
1871.500	0.200	ist				VAFIN		
1871.700	0.200	dunkel		++		ADJD		
1871.900	0.400	Bubba		mname		NE		
1872.300	0.200	liegt				VVFIN		
1872.500	0.200	wach				ADJD		
1872.700	0.000	im				APPRART		
1872.700	0.200	Bett		furniture		NN		
1872.900	10.800	Forrest		mname		NN		
1883.700	0.400	liegt				VVFIN		
1884.100	0.300	oben				ADV		
1884.400	0.100	im				APPRART		
1884.500	0.500	Etagenbett		furniture		NN		
1885.000	0.400	sein				PPOSAT		
1885.400	0.200	Nachbar		person		NN		
1885.600	0.300	wirft				VVFIN		
1885.900	0.200	ihm				PPER		
1886.100	0.200	einem				ART		
1886.300	0.200	Playboy		object		NN		
1886.500	0.400	zu				PTKVZ		
1891.600	1.300	Forrest#schaut		#	#	#		
1892.900	0.300	in				APPR		
1893.200	0.000	die				ART		
1893.200	0.400	Zeitschrift		object		NN		
1893.600	0.400	und				KON		
1894.000	0.400	blättert				VVFIN		
1894.400	0.200	um				PTKVZ		
1894.600	2.200	auf				APPR		
1896.800	0.300	einem				ART		
1897.100	0.300	Bild		object		NN		
1897.400	0.400	kniet				VVFIN		
1897.800	0.500	Jenny		fname		NE		
1898.300	0.400	nur				ADV		
1898.700	0.100	in				APPR		
1898.800	0.200	weit				ADJD		
1899.000	0.400	aufgeknöpfter				ADJA		
1899.800	0.600	College-Jacke		body		NN		
1900.400	1.600	ungläubig				ADJD		
1902.000	0.400	starrt				VVFIN		
1902.400	0.500	Forrest		mname		NN		
1902.900	0.200	auf				APPR		
1903.100	0.100	das				ART		
1903.200	0.300	Foto		object		NN		
1903.500	10.000	Bab#y		#	#	#		
1913.500	1.000	Er				PPER		
1914.500	1.200	kommt				VVFIN		
1915.700	0.100	in				APPR		
1915.800	0.200	einem				ART		
1916.000	0.200	Club		setting_new		NN		
1916.200	10.000	zwischen				APPR		
1926.200	0.500	Portraits		object		NN		
1926.700	0.200	eines				ART		
1926.900	0.400	von				APPR		
1927.300	0.200	Jenny		fname		NN		
1927.500	19.800	der				ART		
1947.300	0.400	Vorhang		roomgeo		NN		
1947.700	0.100	öffnet				VVFIN		
1947.800	0.400	sich				PRF		
1948.200	1.100	Jenny		fname		NE		
1949.300	0.300	sitzt				VVFIN		
1949.600	0.200	mit				APPR		
1949.800	0.100	einer				ART		
1949.900	0.400	großen				ADJA		
1950.300	0.400	Gitarre		object		NN		
1950.700	0.100	auf				APPR		
1950.800	0.100	einem				ART		
1950.900	0.300	Barhocker		furniture		NN		
1951.500	2.900	das				ART		
1954.400	0.300	Instrument		object		NN		
1954.700	0.500	verdeckt				VVFIN		
1955.200	0.300	Brust		body		NN		
1955.500	0.200	und				KON		
1955.700	0.200	Schoß		body		NN		
1955.900	3.900	sie				PPER		
1959.800	0.300	trägt				VVFIN		
1960.100	0.200	nur				ADV		
1960.300	0.200	einen				ART		
1960.500	0.400	hautfarbenen				ADJA		
1960.900	0.600	Slip		body		NN		
1961.500	18.900	Männer		male		NN		
1980.400	13.200	ein				ART		
1993.600	0.200	Mann		male		NN		
1993.800	0.400	will				VMFIN		
1994.200	0.100	ihr				PPER		
1994.300	0.300	einen				ART		
1994.600	0.300	Geldschein		object		NN		
1994.900	0.200	in				APPR		
1995.100	0.200	den				ART		
1995.300	0.200	Pumps		object		NN		
1995.500	0.200	stecken				VVINF		
1995.700	2.500	Sie				PPER		
1998.200	0.200	tritt				VVFIN		
1998.400	0.200	seine				PPOSAT		
1998.600	0.200	Hand		bodypart		NN		
1998.800	2.900	weg#er#schüttet		#	#	#		
2001.700	0.200	sein				PPOSAT		
2001.900	0.200	Bier		object		NN		
2002.100	0.300	über				APPR		
2002.400	0.200	ihre				PPOSAT		
2002.600	0.300	Füße		bodypart		NN		
2002.900	6.100	Forrest		mname		NN		
2009.000	0.400	marschiert				VVFIN		
2009.400	0.100	mit				APPR		
2009.500	0.500	grimmiger				ADJA		
2010.000	0.100	Miene		face		NN		
2010.100	0.600	nach#vorn		#	#	#		
2011.500	0.300	Er				PPER		
2011.800	0.200	packt				VVFIN		
2012.000	0.200	den				ART		
2012.200	0.100	Mann		male		NN		
2012.300	0.200	von				APPR		
2012.500	0.100	hinten				ADV		
2012.600	0.400	und				KON		
2013.000	0.300	stößt				VVFIN		
2013.300	0.100	ihn				PPER		
2013.400	0.100	zu				APPR		
2013.500	0.200	Boden				NN		
2013.700	2.100	er				PPER		
2015.800	0.300	schubst				ADV		
2016.100	0.100	noch				ADV		
2016.200	0.300	einen				PIS		
2016.500	0.100	um				PTKVZ		
2016.600	2.000	er				PPER		
2018.600	0.200	steigt				VVFIN		
2018.800	0.100	auf				APPR		
2018.900	0.200	die				ART		
2019.100	0.200	Bühne		roomgeo		NN		
2019.300	1.900	und				KON		
2021.200	0.200	hebt				VVFIN		
2021.400	0.100	sie				PPER		
2021.500	0.100	hoch				PTKVZ		
2021.600	2.700	er				PPER		
2024.300	0.200	tut				VVFIN		
2024.500	0.100	es				PPER		
2024.600	1.100	sie				PPER		
2025.700	0.300	drückt				VVFIN		
2026.000	0.100	ihm				PPER		
2026.100	0.100	die				ART		
2026.200	0.400	Gitarre		object		NN		
2026.600	0.100	in				APPR		
2026.700	0.000	die				ART		
2026.700	0.300	Hand		bodypart		NN		
2027.000	0.000	und				KON		
2027.000	0.400	eilt				VVFIN		
2027.400	0.100	von				APPR		
2027.500	0.100	der				ART		
2027.600	0.300	Bühne		roomgeo		NN		
2027.900	0.600	Forrest		mname		NN		
2028.500	0.300	hetzt				VVFIN		
2028.800	0.100	ihr				PPER		
2028.900	0.200	nach				PTKVZ		
2029.100	0.900	später		++		ADJD		
2030.000	0.100	auf				APPR		
2030.100	0.200	einer				ART		
2030.300	0.100	Brücke		setting_new;geo		NN		
2030.400	20.300	Jenny		fname		NE		
2050.700	0.400	schaut				VVFIN		
2051.100	0.300	nachdenklich				ADJD		
2051.400	0.500	aus				APPR		
2051.900	0.300	Wasser		geo		NN		
2053.200	0.700	Forrest		mname		NN		
2053.900	0.100	betrachtet				VVFIN		
2054.000	0.400	sie				PPER		
2054.400	19.600	Sie				PPER		
2074.000	0.400	steigt				VVFIN		
2074.400	0.100	auf				APPR		
2074.500	0.300	eine				ART		
2074.800	0.400	niedrige				ADJA		
2075.200	0.700	Querstrebe		object		NN		
2075.900	0.100	des				ART		
2076.000	0.400	Geländers		furniture		NN		
2076.400	1.200	beunruhigt				ADJD		
2077.600	0.100	sieht				VVFIN		
2077.700	0.400	Forrest		mname		NN		
2078.100	0.100	sie				PPER		
2078.200	0.200	von				APPR		
2078.400	0.300	unten				ADV		
2078.700	0.100	nach				APPR		
2078.800	0.100	oben				ADV		
2078.900	0.400	an				PTKVZ		
2079.300	0.300	und				KON		
2079.600	0.300	kommt				VVFIN		
2079.900	0.200	etwas				ADV		
2080.100	0.200	näher				ADJD		
2080.300	7.500	ein				ART		
2087.800	0.500	Autoscheinwerfer		object		NN		
2088.300	0.800	streift				VVFIN		
2089.100	0.100	ihr				PPOSAT		
2089.200	0.400	Gesicht		face		NN		
2089.600	2.800	sie				PPER		
2092.400	0.300	stellt				VVFIN		
2092.700	0.000	sich				PRF		
2092.700	0.100	auf				APPR		
2092.800	0.200	die				ART		
2093.000	0.400	Fahrbahn		geo		NN		
2093.400	0.300	und				KON		
2093.700	0.300	winkt				VVFIN		
2094.000	12.500	sie				PPER		
2106.500	0.300	bleibt				VVFIN		
2106.800	0.300	stehen				VVINF		
2107.100	0.100	und				KON		
2107.200	0.200	sieht				VVFIN		
2107.400	0.300	zu				APPR		
2107.700	0.200	ihm				PPER		
2108.400	24.100	Jenny		fname		NE		
2132.500	0.200	geht				VVFIN		
2132.700	0.200	zur				APPRART		
2132.900	0.800	Beifahrerseite				NN		
2136.300	1.700	Sie				PPER		
2138.000	0.400	stoppt				VVFIN		
2150.200	1.700	der				ART		
2151.900	0.400	Schatten				NN		
2152.300	0.100	eines				ART		
2152.400	0.600	Hubschraubers		object		NN		
2153.000	0.400	gleitet				VVFIN		
2153.400	0.100	über				APPR		
2153.500	0.600	Reisfelder		setting_new;geo		NN		
2154.100	0.000	in				APPR		
2154.100	0.500	der				ART		
2154.600	0.300	offenen				ADJA		
2154.900	0.100	Tür		roomgeo		NN		
2155.000	0.300	sitzt				VVFIN		
2155.300	0.100	ein				ART		
2155.400	0.600	Bordschütze		male		NN		
2156.000	0.200	am				APPRART		
2156.200	0.000	Maschinengewehr		object		NN		
2156.200	3.500	er				PPER		
2159.700	0.100	schaut				VVFIN		
2159.800	0.200	zu				APPR		
2160.000	0.300	Forrest		mname		NN		
2160.300	0.100	und				KON		
2160.400	0.300	Bubba		fname		NE		
2160.700	0.400	neben				APPR		
2161.100	0.100	ihm				PPER		
2161.200	0.300	die				ART		
2161.500	0.400	beiden				PIAT		
2161.900	0.300	weichen				VVFIN		
2162.200	0.200	seinem				PPOSAT		
2162.400	0.200	Blick		###		NN		
2162.600	0.700	eingeschüchtert				VVPP		
2163.300	0.100	aus				PTKVZ		
2163.400	7.100	der				ART		
2170.500	0.400	Hubschrauber		object		NN		
2170.900	0.300	landet				VVFIN		
2171.200	0.100	auf				APPR		
2171.300	0.100	einem				ART		
2171.400	0.700	Stützpunkt		setting_new;geo		NN		
2172.100	0.300	neben				APPR		
2172.400	0.200	einem				ART		
2172.600	0.400	anderen				ADJA		
2173.000	0.500	Helikopter		object		NN		
2173.500	0.500	zwei				CARD		
2174.000	0.500	Soldaten		male		NN		
2174.500	0.600	erwarten				VVFIN		
2175.100	0.100	ihn				PPER		
2175.200	0.700	Bubba		mname		NE		
2175.900	0.100	und				KON		
2176.000	0.400	Forrest		mname		NN		
2176.400	0.300	springen				VVFIN		
2176.700	0.200	mit				APPR		
2176.900	0.300	ihren				PPOSAT		
2177.200	0.600	Gepäcksäcken		object		NN		
2177.800	0.200	aus				PTKVZ		
2178.000	20.800	an				APPR		
2198.800	0.200	einem				ART		
2199.000	0.200	Fluss		geo		NN		
2199.200	0.500	grillen				ADJA		
2199.700	0.500	Soldaten		male		NN		
2200.200	0.200	zwischen				APPR		
2200.400	0.400	Palmen		geo		NN		
2200.800	0.300	und				KON		
2201.100	0.300	trinken				VVFIN		
2201.400	0.100	Bier		object		NN		
2201.500	0.800	einige				PIAT		
2202.300	0.200	spielen				ADJA		
2202.500	0.400	Karten		object		NN		
2202.900	0.400	im				APPRART		
2203.300	0.600	Hintergrund				NN		
2203.900	0.200	fliegt				VVFIN		
2204.100	0.100	eine				ART		
2204.200	0.600	Hubschrauberstaffel		object		NN		
2204.800	0.300	den				ART		
2205.100	0.200	Fluss		geo		NN		
2205.300	0.400	entlang				PTKVZ		
2205.700	0.800	Forrest		mname		NN		
2206.500	0.100	und				KON		
2206.600	0.000	Bubba		mname		NE		
2206.600	0.500	gehen				VVFIN		
2207.100	0.100	mit				APPR		
2207.200	0.200	ihrem				PPOSAT		
2207.400	0.100	Gepäck		object		NN		
2207.500	0.400	darauf				PROAV		
2207.900	0.200	zu				PTKVZ		
2210.200	14.300	ein				ART		
2224.500	0.300	Soldat		male		NN		
2224.800	0.100	mit				APPR		
2224.900	0.400	nacktem				ADJA		
2225.300	0.500	Oberkörper		body		NN		
2225.800	24.000	Bubba		male		NE		
2249.800	0.200	zieht				VVFIN		
2250.000	0.100	die				ART		
2250.100	0.400	Unterlippe		face		NE		
2250.500	0.200	ein				PTKVZ		
2250.700	6.400	Forrest		mname		NN		
2257.100	0.200	und				KON		
2257.300	0.200	Bubba		mname		NE		
2257.500	0.400	mustern				VVFIN		
2257.900	0.200	sich				PRF		
2258.100	0.300	und				KON		
2258.400	0.100	schüttelt				VVFIN		
2258.500	0.300	den				ART		
2258.800	0.100	Kopf		head		NN		
2258.900	7.400	sie				PPER		
2266.300	0.500	folgen#Dan		#	#	#		
2270.200	40.800	Soldaten		male		NN		
2311.000	0.200	die				ART		
2311.200	0.200	genau				ADJD		
2311.400	0.200	wie				KOKOM		
2311.600	0.200	Dan		male		NE		
2311.800	0.500	aussehen				VVINF		
2312.300	0.500	sterben				VVFIN		
2312.800	0.200	in				APPR		
2313.000	0.300	vier				CARD		
2313.300	0.200	historischen				ADJA		
2313.500	0.900	Kriegen		setting_new		NN		
2330.100	6.000	er				PPER		
2336.100	0.200	geht				VVFIN		
2336.300	0.100	in				APPR		
2336.400	0.100	eine				ART		
2336.500	0.200	Latrine		furniture		NN		
2336.700	15.200	sein				PPOSAT		
2351.900	0.200	Kopf		head		NN		
2352.100	0.600	verschwindet				VVFIN		
2352.700	0.200	hinter				APPR		
2352.900	0.200	der				ART		
2353.100	0.500	brusthohen				ADJA		
2353.600	0.500	Latrinentür		roomgeo		NN		
2356.300	4.900	auf				APPR		
2361.200	0.200	Patrouille				NN		
2361.400	0.400	gehen				VVFIN		
2361.800	0.500	Forrest		mname		NN		
2362.300	0.100	und				KON		
2362.400	0.100	Bubba		mname		NE		
2362.500	0.300	mit				APPR		
2362.800	0.400	anderen				PIS		
2363.200	0.200	durch				APPR		
2363.400	0.100	ein				ART		
2363.500	0.400	Reisfeld		setting_new;geo		NN		
2363.900	0.300	sie				PPER		
2364.200	0.300	tragen				VVFIN		
2364.500	0.700	tarnfarbene				ADJA		
2365.200	0.300	Helme		object		NN		
2365.500	0.700	olivgrüne				ADJA		
2366.200	0.600	Uniformen		body		NN		
2366.800	0.100	und				KON		
2366.900	0.500	Rucksäcke		object		NN		
2367.400	0.500	ihre				PPOSAT		
2367.900	0.400	Gewehre		object		NN		
2368.300	0.300	halten				VVFIN		
2368.600	0.100	sie				PPER		
2368.700	0.200	quer				ADJD		
2368.900	0.200	vor				APPR		
2369.100	0.200	sich				PRF		
2369.300	6.100	zwischen				APPR		
2375.400	0.300	Feldern		geo		NN		
2375.700	0.300	gehen				VVFIN		
2376.000	0.100	sie				PPER		
2376.100	0.100	eine				ART		
2376.200	0.300	Sandpiste		geo		NN		
2376.500	0.600	entlang				PTKVZ		
2377.100	11.200	Forrest#Gesicht		#	#	#		
2388.300	0.400	ist				VAFIN		
2388.700	0.400	schmutzig				ADJD		
2389.100	0.200	unter				APPR		
2389.300	0.400	einem				ART		
2389.700	0.300	Riemen		object		NN		
2390.000	0.200	an				APPR		
2390.200	0.200	seinem				PPOSAT		
2390.400	0.200	Helm		head		NN		
2390.600	0.300	klemmt				VVFIN		
2390.900	0.100	ein				ART		
2391.000	0.600	Plastikfläschchen		object		NN		
2391.600	1.000	ein				ART		
2392.600	0.400	vorn				ADV		
2393.000	0.300	gehender				ADJA		
2393.300	0.300	Soldat		male		NN		
2393.600	0.200	hebt				VVFIN		
2393.800	0.100	die				ART		
2393.900	0.100	Faust		bodypart		NN		
2394.000	2.700	der				ART		
2396.700	0.200	Trupp		males		NE		
2396.900	0.200	hockt				VVFIN		
2397.100	0.200	sich				PRF		
2397.300	0.300	links				ADV		
2397.600	0.100	und				KON		
2397.700	0.300	rechts				ADV		
2398.000	0.100	der				ART		
2398.100	0.300	Piste		geo		NN		
2398.400	0.100	an				APPR		
2398.500	0.100	die				ART		
2398.600	0.200	Böschung		geo		NN		
2398.800	16.400	Dan		mname		NE		
2415.200	0.200	geht				VVFIN		
2415.400	0.200	nach				APPR		
2415.600	0.300	vorn				ADV		
2419.000	0.400	er				PPER		
2419.400	0.200	hockt				VVFIN		
2419.600	0.100	sich				PRF		
2419.700	0.200	hin				ADV		
2419.900	0.600	dreht				VVFIN		
2420.500	0.200	sich				PRF		
2420.700	0.200	zu				APPR		
2420.900	0.200	seinen				PPOSAT		
2421.100	0.300	Männern		males		NN		
2421.400	0.100	um				PTKVZ		
2421.500	0.300	und				KON		
2421.800	0.200	zeigt				VVFIN		
2422.000	0.100	mit				APPR		
2422.100	0.200	zwei				CARD		
2422.300	0.500	Fingern		bodypart		NN		
2422.800	0.100	auf				APPR		
2422.900	0.200	seine				PPOSAT		
2423.100	0.300	Augen		face		NN		
2423.400	3.500	Dan		male		NE		
2426.900	0.400	legt				VVFIN		
2427.300	0.100	sich				PRF		
2427.400	0.100	flach				ADJD		
2427.500	0.200	auf				APPR		
2427.700	0.200	die				ART		
2427.900	0.300	Piste		geo		NN		
2428.200	0.100	und				KON		
2428.300	0.300	späht				VVFIN		
2428.600	0.200	über				APPR		
2428.800	0.200	den				ART		
2429.000	0.300	Boden		geo		NN		
2429.300	0.400	direkt				ADJD		
2429.700	0.000	vor				APPR		
2429.700	0.300	ihm				PPER		
2430.000	0.200	ein				ART		
2430.200	10.600	Soldat		male		NN		
2440.800	0.100	mit				APPR		
2440.900	0.400	Hornbrille		object		NE		
2441.300	3.100	ein				ART		
2444.400	0.500	Schwarzer		male		NN		
2444.900	10.600	vorne				ADV		
2455.500	0.200	steht				VVFIN		
2455.700	0.500	Lieutenant				NN		
2456.200	0.100	Dan		mname		NE		
2456.300	0.300	wieder				ADV		
2456.600	0.100	auf				PTKVZ		
2456.700	21.900	hinter				APPR		
2478.600	0.300	Da#n		#	#	#		
2479.000	0.600	fliegt				VVFIN		
2479.600	0.300	Erde				NN		
2479.900	0.200	hoch		setting_new		PTKVZ		
2480.100	8.300	bis				APPR		
2488.400	0.200	zur				APPRART		
2488.600	0.200	Brust		bodypart		NN		
2488.800	0.100	in				APPR		
2488.900	0.300	trübem				ADJA		
2489.200	0.100	Wasser		geo		NN		
2489.300	0.600	wartet				VVFIN		
2489.900	0.300	der				ART		
2490.200	0.100	Trupp		males		NE		
2490.300	0.200	durch				APPR		
2490.500	0.200	ein				ART		
2490.700	0.400	Reisfeld		setting_new;geo		NN		
2491.100	25.200	sie				PPER		
2516.300	0.200	gehen				VVFIN		
2516.500	0.100	durch				APPR		
2516.600	0.200	einen				ART		
2516.800	0.200	Fluss		setting_new;geo		NN		
2538.900	44.600	liegt				VVFIN		
2583.500	0.200	unter				APPR		
2583.700	0.100	einer				ART		
2583.800	0.200	Plane		locale		NN		
2584.000	0.500	und				KON		
2584.500	0.400	schreibt				VVFIN		
2585.400	15.100	Jenny		fname		NE		
2600.500	0.300	kommt				VVFIN		
2600.800	0.000	aus				APPR		
2600.800	0.200	dem				ART		
2601.000	0.300	Wohnwagen		object		NN		
2601.300	0.400	ihrer				PPOSAT		
2601.700	0.200	Oma		setting_new;female		NN		
2601.900	0.100	sie				PPER		
2602.000	5.200	steigt				VVFIN		
2607.200	0.200	zu				APPR		
2607.400	0.400	anderen				ADJA		
2607.800	0.300	Hippies		persons		NN		
2608.100	0.100	in				APPR		
2608.200	0.200	einen				ART		
2608.400	0.300	VW-Bus		object		NN		
2608.700	10.700	auf				APPR		
2619.400	0.400	Patrouille				NN		
2619.800	0.600	streift				VVFIN		
2620.400	0.100	der				ART		
2620.500	0.200	Trupp		males		NN		
2620.700	1.600	durch				APPR		
2622.300	0.100	den				ART		
2622.400	0.100	Dschungel		setting_rec;geo		NN		
2631.300	14.100	ein				ART		
2645.400	0.400	Kamerad		male		NN		
2645.800	0.200	wird				VAFIN		
2646.000	0.300	getroffen				VVPP		
2646.300	0.600	Forrest		mname		NN		
2646.900	0.300	wirft				VVFIN		
2647.200	0.100	sich				PRF		
2647.300	0.100	hin				PTKVZ		
2647.400	2.000	leuchtende				ADJA		
2649.400	0.500	Munition		object		NN		
2649.900	0.200	saust				ADJD		
2650.100	0.200	durch				APPR		
2650.300	0.100	die				ART		
2650.400	0.300	Luft				NN		
2650.700	4.200	überall				ADV		
2654.900	0.600	spritzt#Erde#hoch		#	#	#		
2655.500	0.900	Forrest#robbt		#	#	#		
2656.400	0.500	hinter				APPR		
2656.900	0.100	eine				ART		
2657.000	0.400	Wegböschung		geo		NN		
2657.400	5.600	Neben#Forrest		#	#	#		
2663.000	0.400	liegt				VVFIN		
2663.400	0.100	Dan		mname		NE		
2663.500	0.200	und				KON		
2663.700	0.200	hält				VVFIN		
2663.900	0.100	den				ART		
2664.000	0.200	Hörer		object		NN		
2664.200	0.200	eines				ART		
2664.400	0.500	Funktelefon		object		NN		
2664.900	6.400	Forrest#schießt		#	#	#		
2691.200	1.200	ein				ART		
2692.400	0.400	Feuerball				NN		
2692.800	0.300	fegt				VVFIN		
2693.100	0.200	die				ART		
2693.300	0.400	MG-Schützen		persons		NN		
2693.700	0.400	weg				PTKVZ		
2694.100	12.300	Forrest#schaut		#	#	#		
2706.400	0.600	verstört				VVFIN		
2707.000	0.200	zwischen				APPR		
2707.200	0.300	Dan		mname		NE		
2707.500	0.000	und				KON		
2707.500	0.300	Bubba		mname		NE		
2707.800	0.200	hin				ADV		
2708.000	0.200	und				KON		
2708.200	0.100	her				ADV		
